node;vertices
node1;v1,v7,v9,v14,v20,v22,v3,v5,v8,v15
node2;v27,v33,v35,v40,v46,v48,v2,v10
node3;v16,v18,v21,v23,v28,v12,v24,v13,v26
node4;v29,v31,v34,v36,v41,v42,v44,v4,v50
node5;v47,v49,v11,v6,v17,v51,v39,v52
node6;v19,v25,v37,v30,v32
node7;v38,v43,v45
node8;v0,v53
