node;vertices
node1;v1,v27,v14,v22
node2;v3,v5,v29,v18,v15,v8
node3;v9,v4,v26,v23,v24
node4;v11,v13,v6,v28,v31
node5;v17,v10,v30,v32
node6;v19,v21,v12,v7,v16
node7;v25,v2,v20
node8;v0,v33
