node;vertices
node1;v1,v7,v9,v14,v20,v22,v27,v33,v2,v8,v10,v15,v21,v23,v28,v34,v11
node2;v35,v40,v46,v48,v53,v59,v61,v3,v36,v41,v47,v49,v54,v60,v62,v4,v50
node3;v5,v16,v18,v29,v31,v42,v44,v55,v6,v17,v19,v30,v32,v43,v45,v56
node4;v57,v12,v24,v25,v37,v38,v51,v63,v58,v13,v26,v39,v52
node5;v64,v65
node8;v0,v66
