node;vertices
node1;v1,v7,v9,v14,v2,v8,v10,v15,v12,v13,
node2;v20,v22,v3,v5,v16,v18,v21,v23,
node3;v11,v4,v6,v24,
node4;v17,v19,v25,v26,
node8;v0,v27,
