node;vertices
node1;v1,v2,
node2;v3,v19,v4,v20,v7,v8,
node3;v5,v6,
node4;v9,v10,
node5;v11,v21,v12,v22,v15,v16,
node6;v13,v14,
node7;v17,v18,v23,v24,
node8;v0,v25,
