node;vertices
node1;v1,v10,v22
node2;v3,v5,v12,v23,v24
node3;v9,v4
node4;v11,v13,v6,v15,v16
node5;v17,v14,v7,v8
node6;v19,v21,v18
node7;v2,v20
node8;v0,v25
