node;vertices
node1;v1,v2,v7,
node2;v3,v19,v14,v8,
node3;v5,v4,v20,
node4;v9,v10,v15,
node5;v11,v21,v18,v16,
node6;v13,v6,v22,
node7;v17,v12,v23,v24,
node8;v0,v25,
