node;vertices
node1;v1,v24,v13,v20
node2;v3,v5,v26,v16,v14
node3;v8,v4,v23
node4;v10,v12,v6,v25,v28
node5;v15,v9,v27
node6;v17,v19,v11,v7,v21
node7;v22,v2,v18
node8;v0,v29
