node;vertices
node1;v1,v7,v9,v14,v20,v22,v2,v8
node2;v3,v5,v10,v15,v16,v18,v21
node3;v23,v11,v4,v6,v12,v25,v13
node4;v24,v17,v19,v26
node8;v0,v27
