node;vertices
node1;v1,v2,v3,v18,v29,v11,v4,v19
node2;v7,v9,v46,v5,v8,v10,v16,v47,v6,v51,v52
node3;v14,v15,v31,v44,v12,v24,v17,v32,v13
node4;v20,v22,v48,v21,v23,v49,v25,v37,v30,v38,v26,v39
node5;v27,v28,v50,v43,v45
node6;v33,v35,v34,v36,v42
node7;v40,v41
node8;v0,v53
