node;vertices
node1;v1,v3,v5,v8,v10,v12,v15,v17,v2,v4,v9,v11,v16,v6,v13,v7,v14,
node2;v19,v22,v24,v26,v29,v31,v33,v18,v23,v25,v30,v32,v27,v34,v28,v35,
node3;v20,v21,
node8;v0,v36,
