node;vertices
node1;v1,v3,v5,v9,v11,v13,v17,v19,v2,v4,v6,v10,v12,v14,v18,v20,v7,v15,v8,v16,
node2;v21,v25,v27,v29,v33,v35,v37,v22,v26,v28,v30,v34,v36,v38,v31,v39,v32,v40,
node3;v23,v24,
node8;v0,v41,
