node;vertices
node1;v1,v3,v5,v8,v10,v12,v2,v9
node2;v15,v17,v19,v22,v24,v26,v4,v6
node3;v11,v13,v16,v18
node4;v20,v23,v25,v27,v28
node5;v7,v14
node6;v21
node8;v0,v29
