node;vertices
node1;v1,v2,v11
node2;v7,v3,v5,v4,v6,v25,v26
node3;v9,v10,v12,v24,v17,v13
node4;v14,v15
node5;v20,v16,v18,v21,v19
node6;v22,v23
node7;v8
node8;v0,v27
