node;vertices
node1;v35,v36,v38,v39,v34,v27,v31,v10
node2;v33,v22,v23,v25,v26,v20,v21,v14,v18,v19,v24
node3;v32,v37,v29,v30,v15,v12
node4;v28,v7,v8,v1,v5,v6,v11,v3
node5;v16,v17,v9
node6;v13
node7;v4,v2
node8;v0,v40
