node;vertices
node1;v1,v46,v2,v31,v42,v44,v47,v55,v57,v11
node2;v7,v33,v48,v3,v5,v8,v16,v18,v29,v34,v49,v4,v6
node3;v9,v40,v10,v41,v60,v12,v24,v17,v19,v25,v13,v26
node4;v14,v59,v15,v37,v30,v32,v38,v39,v52
node5;v20,v35,v61,v21,v36,v62,v50,v43,v64,v65
node6;v22,v53,v23,v54,v45,v51,v63
node7;v27,v28,v56,v58
node8;v0,v66
