node;vertices
node1;v1,v7,v9,v14,v3,v5,v10,v15,v29,v31,v12,v13
node2;v20,v22,v27,v33,v35,v46,v21,v23,v55,v68,v25,v37,v69,v26,v39
node3;v40,v48,v53,v59,v41,v42,v44,v49,v57,v70,v50,v43,v63,v71
node4;v61,v66,v72,v74,v2,v8,v62,v6,v30,v76
node5;v16,v18,v28,v34,v36,v24,v45,v58
node6;v47,v54,v60,v67,v19,v32,v64,v77,v65
node7;v73,v75,v11,v4,v17,v38,v51,v56,v52,v78
node8;v0,v79
