node;vertices
node1;v1,v46,v3,v5,v16,v18,v28,v42,v11,v43
node2;v7,v9,v48,v23,v29,v31,v36,v25,v32
node3;v14,v8,v41,v4,v38,v50,v51,v39
node4;v20,v22,v2,v44,v6,v24,v30
node5;v27,v10,v47,v17,v13,v52
node6;v33,v35,v15,v49,v12,v37,v45
node7;v40,v21,v34,v19,v26
node8;v0,v53
