node;vertices
node1;v1,v27,v43,v2,v28,v44,v31,v32,
node2;v3,v19,v29,v4,v20,v30,
node3;v5,v25,v45,v6,v26,v46,v47,v48,
node4;v9,v35,v10,v36,v7,v8,
node5;v11,v21,v37,v12,v22,v38,v39,v40,
node6;v13,v33,v14,v34,v15,v16,
node7;v17,v41,v18,v42,v23,v24,
node8;v0,v49,
