node;vertices
node1;v1,v7,v9,v14,v2,v3,v5,v8,v10,v15,v16,v18,v11,v4,v6,v12,v24,v17,v19,v13
node2;v20,v22,v27,v33,v35,v21,v23,v28,v29,v31,v34,v36,v25,v37,v30,v32,v38,v26,v39
node8;v0,v40
