node;vertices
node1;v1,v29,v2,v20,v38,v48,
node2;v3,v19,v37,v10,v30,v7,v8,
node3;v5,v25,v4,v22,v42,v47,
node4;v9,v33,v6,v26,v44,
node5;v11,v21,v41,v12,v34,v23,v39,v24,v40,
node6;v13,v27,v43,v14,v28,v15,v31,v16,v32,
node7;v17,v35,v45,v18,v36,v46,
node8;v0,v49,
