node;vertices
node1;v1,v45,v63,v2,v3,v46,v47,v49,v60,v62,
node2;v6,v8,v39,v5,v7,v14,v59,v65,
node3;v12,v50,v13,v16,v25,v57,v10,v20,v15,v21,v22,
node4;v17,v19,v41,v18,v9,v4,v33,v44,
node5;v23,v52,v24,v27,v36,v40,v31,v26,v32,v42,v43,
node6;v28,v30,v61,v29,v53,v48,v66,
node7;v34,v56,v35,v38,v51,v58,v37,v54,v64,v11,v55,
node8;v0,v67,
