node;vertices
node1;v1,v7,v9,v14,v3,v5,v8,v15,v29,v31,v13,
node2;v20,v22,v27,v33,v35,v46,v21,v23,v28,v24,v25,v37,v26,v39,
node3;v40,v48,v53,v59,v42,v44,v49,v54,v55,v57,v60,v50,
node4;v61,v66,v72,v74,v2,v10,v62,v68,v70,v76,v69,v71,v78,
node5;v16,v18,v34,v36,v41,v30,v38,v45,v58,
node6;v47,v67,v73,v75,v32,v51,v63,v64,v77,v52,v65,
node7;v11,v4,v6,v12,v17,v19,v43,v56,
node8;v0,v79,
