node;vertices
node1;v1,v7,v9,v14,v3,v5,v8,v15,v23,
node2;v20,v22,v27,v33,v2,v10,v21,
node3;v35,v16,v18,v28,v34,v36,
node4;v29,v31,v12,v17,v19,
node5;v11,v4,v6,
node6;v24,v38,v13,v39,
node7;v25,v37,v30,v32,v26,
node8;v0,v40,
