node;vertices
node1;v1,v24,v2,v25
node2;v3,v17,v26,v4,v18,v27
node3;v5,v22,v6,v23
node4;v8,v9,v7
node5;v10,v19,v11,v20,v14
node6;v12,v13,v21
node7;v15,v16,v28
node8;v0,v29
