node;vertices
node1;v1,v2,v12,v7
node2;v8,v3,v5,v9,v10,v6
node3;v15,v16,v19,v14,v11,v13,v21,v18,v20
node4;v22,v17,v23
node5;v29,v24,v26,v30,v31,v28,v25,v27,v35,v32,v34
node6;v33
node7;v4
node8;v0,v36
