node;vertices
node1;v1,v53,v2,v16,v18,v54,v55,v57,v11,v4,v6,v63,v56,
node2;v7,v9,v46,v3,v5,v8,v10,v47,v37,v30,v64,v13,
node3;v14,v59,v15,v29,v31,v60,v12,v24,v17,v19,v25,v26,
node4;v20,v22,v48,v21,v23,v49,v50,v43,v51,v58,
node5;v27,v61,v28,v44,v62,v32,v38,v39,
node6;v33,v35,v34,v36,v42,v45,v52,
node7;v40,v41,v65,
node8;v0,v66,
