node;vertices
node1;v1,v46,v2,v3,v5,v47,v11,v4,v6,
node2;v7,v33,v61,v8,v34,v62,v12,v13,
node3;v9,v40,v10,v41,v42,v44,v50,v43,v45,
node4;v14,v53,v15,v16,v18,v54,v55,v57,v24,v17,v19,v63,v56,
node5;v20,v35,v21,v36,v25,v38,v26,v39,
node6;v22,v48,v23,v49,v51,v58,v52,
node7;v27,v59,v28,v29,v31,v60,v37,v30,v32,v64,v65,
node8;v0,v66,
