node;vertices
node1;v1,v7,v9,v14,v2,v8,v10,v15,v12,v13,
node2;v20,v22,v27,v33,v3,v5,v21,v23,v28,v29,v6,v38,
node3;v35,v16,v18,v31,v36,v24,v17,v19,
node4;v34,v11,v4,v25,v26,
node5;v37,v30,v32,v39,
node8;v0,v40,
