node;vertices
node1;v1,v3,v5,v8,v10,v17,v11,v25,
node2;v12,v15,v19,v22,v24,v31,v4,v16,
node3;v26,v29,v33,v36,v38,v2,v9,v18,
node4;v40,v23,v30,v32,v34,v35,
node5;v37,v39,v6,v13,v41,v7,v14,v42,
node6;v20,v27,v21,v28,
node8;v0,v43,
