node;vertices
node1;v1,v2,v3,v7,v4,v28,v25,v27
node2;v8,v5,v9
node3;v15,v10,v12,v16,v17,v14,v11,v13,v21,v18
node4;v22,v19,v23
node5;v24,v26
node6;v6
node7;v20
node8;v0,v29
