node;vertices
node1;v1,v3,v5,v9,v11,v19,v4,v10,v14,
node2;v13,v17,v21,v25,v27,v2,v6,v12,
node3;v29,v18,v20,v22,v30,v23,v24,
node4;v26,v28,v31,v32,
node5;v7,v15,
node6;v8,
node7;v16,
node8;v0,v33,
