node;vertices
node1;v1,v2,v12,v7,v13
node2;v8,v3,v5,v9,v10,v4,v6,v14,v11
node3;v15,v16,v19,v21,v18,v20,v28,v25,v35
node4;v22,v17,v24,v26,v27,v32
node5;v29,v30,v33,v34
node6;v23
node7;v31
node8;v0,v36
