node;vertices
node1;v1,v3,v5,v9,v11,v19,v14,v18,v8,v16,
node2;v13,v17,v21,v25,v27,v35,v4,v10,
node3;v29,v33,v37,v41,v43,v2,v6,v12,
node4;v45,v20,v22,v26,v36,v39,v40,
node5;v28,v30,v34,v38,v31,v32,
node6;v42,v44,v46,v23,v47,v24,v48,
node7;v7,v15,
node8;v0,v49,
