node;vertices
node1;v1,v2,v3,v16,v18,v11,v4,v19
node2;v7,v9,v5,v8,v10,v6,v12,v13
node3;v14,v15,v24,v17
node4;v20,v22,v21,v25,v26
node5;v23
node8;v0,v27
