node;vertices
node1;v1,v2,v3,v7,v4,v35,v32,v34
node2;v8,v5,v9
node3;v15,v10,v12,v16,v17,v14,v11,v13,v21,v18
node4;v22,v19,v23,v20,v28
node5;v29,v24,v26,v30,v31,v25,v27
node6;v33
node7;v6
node8;v0,v36
