node;vertices
node1;v1,v2,v3,v5,v11,v6,v4,
node2;v7,v8,v9,v17,v23,v12,v10,
node3;v13,v14,v15,v18,v16,
node4;v19,v20,v21,v24,v22,
node8;v0,v25,
