node;vertices
node1;v1,v3,v5,v9,v17,v4,v10,v28,
node2;v11,v13,v19,v21,v25,v2,v6,v30,
node3;v27,v29,v12,v14,v18,
node4;v20,v22,v26,v23,v24,
node5;v7,v8,
node6;v15,v16,
node7;v31,v32,
node8;v0,v33,
