node;vertices
node1;v1,v2,v15,v16,
node2;v3,v5,v4,v6,
node3;v9,v10,v7,v8,
node4;v11,v13,v12,v14,
node5;v17,v18,v24,
node6;v19,v21,v20,v22,v23,
node8;v0,v25,
