node;vertices
node1;v1,v2,v3,v16,v18,v11,v4,v19
node2;v7,v9,v5,v8,v10,v6,v12,v25,v37,v32,v13,v26
node3;v14,v15,v29,v31,v24,v17,v30
node4;v20,v22,v21,v38,v39
node5;v27,v28
node6;v33,v35,v34,v36
node7;v23
node8;v0,v40
