node;vertices
node1;v1,v11,v35,v2,v12,v36
node2;v3,v5,v29,v4,v6,v30
node3;v9,v33,v10,v34,v23,v31,v24,v32
node4;v13,v19,v37,v14,v20,v38
node5;v17,v41,v18,v42,v15,v39,v16,v40
node6;v21,v27,v43,v22,v28,v44
node7;v25,v45,v26,v46,v7,v47,v8,v48
node8;v0,v49
