node;vertices
node1;v1,v27,v35,v10,v20,v38,v15,v48
node2;v3,v5,v29,v43,v14,v22,v42,v55,v56
node3;v9,v33,v6,v30,v44,v7,v16
node4;v11,v13,v37,v51,v12,v34,v46,v31,v32
node5;v17,v41,v4,v28,v50,v39,v40
node6;v19,v21,v45,v53,v18,v36,v54,v8
node7;v25,v49,v2,v26,v52,v23,v47,v24
node8;v0,v57
