node;vertices
node1;v1,v3,v5,v10,v12,v17,v19,v4,v6,v13,v21,v18,v20
node2;v8,v14,v11
node3;v15,v28,v25,v27,v35,v32
node4;v22,v2,v23,v24,v7,v34
node5;v29,v26,v30,v31,v33
node6;v9
node7;v16
node8;v0,v36
