node;vertices
node1;v1,v3,v5,v9,v11,v19,v2,v4,v14,
node2;v13,v17,v21,v6,v10,v12,
node3;v18,v20,v22,v7,v23,v8,v24,
node4;v15,v16,
node8;v0,v25,
