node;vertices
node1;v22,v23,v25,v26,v21,v14,v18,v2
node2;v20,v9,v10,v12,v13,v7,v8,v1,v5,v6,v11
node3;v19,v24,v16,v17
node4;v15
node5;v3,v4
node8;v0,v27
