node;vertices
node1;v1,v2,v12,v14,v13
node2;v8,v3,v5,v9,v10,v11
node3;v15,v16,v19,v21,v20
node4;v22,v17,v24,v26,v18,v28,v25,v27
node5;v23
node6;v7,v4
node7;v6
node8;v0,v29
