node;vertices
node1;v1,v11,v35,v2,v12,v36,v47,v48
node2;v3,v5,v29,v4,v6,v30,v23,v24
node3;v9,v33,v49,v10,v34,v50,v55,v56
node4;v13,v19,v37,v14,v20,v38,v31,v32
node5;v17,v41,v51,v18,v42,v52,v39,v40
node6;v21,v27,v43,v22,v28,v44,v7,v8
node7;v25,v45,v53,v26,v46,v54,v15,v16
node8;v0,v57
