node;vertices
node1;v1,v2,v3,v5,v14,v9,v4,v32,v33,
node2;v6,v8,v39,v7,v10,v42,v37,v11,
node3;v12,v13,v16,v25,v27,v40,v20,v15,v21,v31,v43,v44,
node4;v17,v19,v41,v18,v22,
node5;v23,v24,v38,v26,
node6;v28,v30,v29,v36,
node7;v34,v35,
node8;v0,v45,
