node;vertices
node1;v1,v3,v5,v16,v18,v4,v6,v12,v17,v19,v13
node2;v7,v9,v8,v25,v26
node3;v14,v11
node4;v20,v22,v2,v23,v24
node5;v10
node6;v15
node7;v21
node8;v0,v27
