node;vertices
node1;v1,v3,v5,v8,v10,v17,v9,v23,v25,
node2;v12,v15,v19,v22,v24,v31,v2,v4,
node3;v26,v29,v33,v11,v16,v18,
node4;v30,v32,v6,v13,v34,v7,v14,v35,
node5;v20,v27,v21,v28,
node8;v0,v36,
