idx,fv,fproc,bv,bproc,flat_mean,flat_90th,v0,v1,v2,v3
9,4,360,16,1375,404.100147,489.336109,270,35,20,35
9,4,325,16,1410,394.745139,475.955701,270,15,25,15
9,4,355,16,1380,396.105257,497.665644,15,270,35,35
10,4,355,11,1220,403.692383,479.080534,35,270,35,15
10,4,325,11,1250,379.364026,448.897409,270,20,15,20
10,1,270,14,1305,343.768514,430.985140,270,0,0,0
10,3,325,12,1250,381.600416,476.414800,20,270,35,0
10,3,300,12,1275,372.637761,470.467520,15,15,270,0
11,2,290,10,1240,368.507839,457.326603,270,20,0,0
11,2,295,10,1235,359.598714,457.219553,25,270,0,0
11,2,305,10,1225,381.279908,463.566923,35,270,0,0
11,2,285,10,1245,350.194950,435.815168,15,270,0,0
11,4,355,8,1175,385.667100,452.657461,270,25,25,35
12,2,285,12,1245,363.306340,441.292620,270,15,0,0
12,3,305,11,1225,372.913445,462.297082,20,15,270,0
12,2,290,12,1240,361.481234,458.927369,20,270,0,0
12,4,335,10,1195,359.016336,445.655442,15,270,35,15
12,3,315,11,1215,374.717742,477.776098,20,270,25,0
13,2,290,9,1225,354.021009,457.846046,20,270,0,0
13,3,330,8,1185,367.477099,450.583339,25,270,35,0
13,4,355,7,1160,373.899053,497.349119,35,35,15,270
13,1,270,10,1245,348.772085,437.154054,270,0,0,0
13,1,270,10,1245,333.135536,396.669316,270,0,0,0
14,4,325,11,1290,363.078918,458.027267,25,15,15,270
14,1,270,14,1345,348.321174,438.420868,270,0,0,0
14,3,315,12,1300,386.341702,467.291212,270,20,25,0
14,3,340,12,1275,397.349532,471.107936,35,270,35,0
14,4,365,11,1250,388.146157,460.541129,270,25,35,35
15,2,295,11,1205,354.361900,441.738796,270,25,0,0
15,3,300,10,1200,352.359911,443.650698,15,270,15,0
15,3,320,10,1180,381.442778,453.332305,35,270,15,0
15,4,315,9,1185,372.425132,466.443658,15,15,270,15
15,1,270,12,1230,347.237725,430.111003,270,0,0,0
16,2,305,4,1080,366.272739,433.108902,35,270,0,0
16,1,270,5,1115,357.343988,434.885001,270,0,0,0
16,1,270,5,1115,355.909899,439.060855,270,0,0,0
16,1,270,5,1115,354.249096,441.390896,270,0,0,0
16,1,270,5,1115,350.742482,438.274121,270,0,0,0
17,3,305,12,1240,350.193114,450.150299,15,270,20,0
17,2,285,13,1260,360.582696,453.063846,270,15,0,0
17,2,285,13,1260,351.953174,456.573367,15,270,0,0
17,4,340,11,1205,371.789651,468.232561,15,270,35,20
17,4,330,11,1215,380.977609,482.382750,20,15,270,25
18,2,305,5,1105,371.316416,439.542031,35,270,0,0
18,1,270,6,1140,350.043217,429.908037,270,0,0,0
18,1,270,6,1140,343.364675,434.746313,270,0,0,0
18,2,295,5,1115,364.700409,445.321035,25,270,0,0
18,1,270,6,1140,343.975576,417.188573,270,0,0,0
19,2,290,11,1205,361.197156,458.756232,20,270,0,0
19,3,305,10,1190,358.431360,459.738923,15,270,20,0
19,4,320,9,1175,372.923748,444.669795,270,20,15,15
19,2,285,11,1210,359.553260,464.635348,15,270,0,0
19,2,295,11,1200,361.611946,446.113372,270,25,0,0
20,2,290,11,1225,354.207307,457.471371,20,270,0,0
20,2,285,11,1230,354.603330,447.633314,270,15,0,0
20,3,315,10,1200,370.505245,467.313457,25,20,270,0
20,4,340,9,1175,396.028684,464.948869,35,270,15,20
20,2,285,11,1230,365.740726,450.363111,270,15,0,0
21,3,320,13,1280,396.363310,470.196080,35,270,15,0
21,2,285,14,1315,366.518356,463.609504,270,15,0,0
21,4,340,12,1260,396.412597,502.483011,20,15,270,35
21,4,355,12,1245,394.101944,469.425201,270,35,15,35
21,3,300,13,1300,383.112775,463.653779,270,15,15,0
22,2,290,13,1285,354.968987,423.329711,270,20,0,0
22,3,320,12,1255,351.406635,439.439202,15,270,35,0
22,4,330,11,1245,384.306400,470.115328,20,15,25,270
22,3,330,12,1245,358.752223,453.374219,25,35,270,0
22,3,305,12,1270,372.027234,445.152426,270,20,15,0
23,1,270,13,1285,349.216095,442.586613,270,0,0,0
23,2,295,12,1260,362.886775,464.625788,25,270,0,0
23,4,340,10,1215,380.858366,482.861781,20,270,15,35
23,3,310,11,1245,359.082027,455.461860,15,25,270,0
23,4,340,10,1215,383.588212,466.383219,270,15,35,20
24,3,310,9,1185,367.045902,466.556454,25,270,15,0
24,3,320,9,1175,372.378296,448.897052,270,15,35,0
24,1,270,11,1225,350.684240,437.223697,270,0,0,0
24,1,270,11,1225,351.985339,436.890769,270,0,0,0
24,4,325,8,1170,368.014801,458.595324,15,15,270,25
25,2,295,9,1180,341.766447,438.137913,25,270,0,0
25,3,325,8,1150,353.588409,443.762422,20,35,270,0
25,4,315,7,1160,362.706256,449.336958,15,15,15,270
25,1,270,10,1205,349.753635,416.020346,270,0,0,0
25,1,270,10,1205,336.953132,400.389028,270,0,0,0
26,1,270,9,1230,332.159609,397.579765,270,0,0,0
26,1,270,9,1230,342.893462,411.219716,270,0,0,0
26,4,350,6,1150,359.961891,461.203289,20,25,35,270
26,1,270,9,1230,346.910776,426.586413,270,0,0,0
26,3,340,7,1160,371.522102,524.080539,35,35,270,0
27,1,270,6,1140,354.631832,432.592416,270,0,0,0
27,1,270,6,1140,342.436028,426.795817,270,0,0,0
27,3,330,4,1080,382.906187,466.049766,270,35,25,0
27,1,270,6,1140,353.482296,429.787684,270,0,0,0
27,1,270,6,1140,360.449877,444.879889,270,0,0,0
28,2,295,9,1180,347.423131,449.175930,25,270,0,0
28,3,305,8,1170,362.192311,458.200717,15,20,270,0
28,2,285,9,1190,343.593843,442.063498,15,270,0,0
28,1,270,10,1205,345.838189,425.984216,270,0,0,0
28,3,320,8,1155,380.682621,446.540904,35,15,270,0
29,3,300,13,1290,355.605468,462.922979,15,270,15,0
29,3,320,13,1270,364.350662,467.469955,15,270,35,0
29,4,355,12,1235,384.951026,537.094903,35,35,270,15
29,2,285,14,1305,337.707592,435.705232,15,270,0,0
29,4,330,12,1260,377.981523,466.841221,270,25,15,20
30,3,305,10,1205,357.018844,452.044773,20,270,15,0
30,3,320,10,1190,370.164350,453.428507,35,15,270,0
30,3,310,10,1200,372.164760,451.822472,270,25,15,0
30,2,290,11,1220,358.060166,457.882738,20,270,0,0
30,2,285,11,1225,344.471114,447.057438,15,270,0,0
31,2,290,10,1240,367.367691,474.858284,20,270,0,0
31,1,270,11,1260,341.642417,422.992134,270,0,0,0
31,1,270,11,1260,357.782192,444.655943,270,0,0,0
31,4,325,8,1205,385.360471,472.702766,20,20,270,15
31,4,375,8,1155,416.837525,498.513937,270,35,35,35
32,2,285,7,1130,347.202188,449.992847,15,270,0,0
32,2,285,7,1130,352.206965,431.436730,270,15,0,0
32,2,290,7,1125,361.448849,450.890279,270,20,0,0
32,2,285,7,1130,350.886555,445.258522,15,270,0,0
32,1,270,8,1145,348.089848,431.646180,270,0,0,0
33,2,285,10,1205,362.108232,452.080512,270,15,0,0
33,1,270,11,1220,346.626282,430.955601,270,0,0,0
33,2,285,10,1205,343.152845,437.782001,15,270,0,0
33,3,325,9,1165,384.444498,449.515510,35,20,270,0
33,4,325,8,1165,362.234783,456.821680,15,25,270,15
34,2,305,9,1165,355.639522,457.782412,270,35,0,0
34,2,285,9,1185,355.459430,453.912901,15,270,0,0
34,2,285,9,1185,349.724019,451.174069,15,270,0,0
34,2,285,9,1185,337.560374,436.291003,15,270,0,0
34,3,310,8,1160,364.536676,447.583413,270,25,15,0
35,4,320,11,1240,380.423734,472.887564,15,20,15,270
35,1,270,14,1290,357.386801,444.709015,270,0,0,0
35,3,310,12,1250,368.056231,453.965664,25,15,270,0
35,3,330,12,1230,385.524380,452.082920,270,25,35,0
35,4,330,11,1230,374.446933,457.571268,270,20,15,25
36,2,295,10,1235,379.211599,462.525630,270,25,0,0
36,3,320,9,1210,372.310754,452.583361,35,270,15,0
36,3,340,9,1190,391.224841,465.758181,35,270,35,0
36,3,305,9,1225,382.244740,466.146087,270,20,15,0
36,1,270,11,1260,347.758892,438.436580,270,0,0,0
37,3,330,10,1200,343.759702,451.753354,25,35,270,0
37,2,295,11,1235,355.080531,445.643854,270,25,0,0
37,4,330,9,1200,390.433907,453.275967,270,20,20,20
37,3,305,10,1225,370.324048,459.181523,20,270,15,0
37,1,270,12,1260,350.239482,430.908251,270,0,0,0
38,2,295,9,1180,360.118095,429.710746,270,25,0,0
38,1,270,10,1205,347.702178,430.785346,270,0,0,0
38,3,310,8,1165,375.275109,465.981603,20,270,20,0
38,4,330,7,1145,382.620851,469.146395,15,25,20,270
38,1,270,10,1205,335.530856,415.168190,270,0,0,0
39,1,270,16,1350,343.447119,431.380224,270,0,0,0
39,4,335,13,1285,383.638541,450.911355,15,35,15,270
39,4,325,13,1295,388.423644,475.504303,270,15,25,15
39,4,355,13,1265,390.700327,480.800605,270,35,25,25
39,4,335,13,1285,368.698097,453.207969,15,270,35,15
40,3,320,10,1200,356.519582,453.044486,15,270,35,0
40,1,270,12,1250,343.473413,434.044027,270,0,0,0
40,1,270,12,1250,353.273338,435.609960,270,0,0,0
40,4,340,9,1180,383.450822,472.509671,20,15,270,35
40,4,320,9,1200,378.693389,466.134763,15,20,15,270
41,2,305,8,1165,365.783510,450.176049,35,270,0,0
41,2,290,8,1180,354.669807,451.537823,20,270,0,0
41,2,295,8,1175,346.561525,437.137008,25,270,0,0
41,1,270,9,1200,347.052341,434.177566,270,0,0,0
41,3,310,7,1160,358.911326,455.889344,25,270,15,0
42,3,320,10,1235,366.896223,471.733951,15,270,35,0
42,2,305,11,1250,368.300757,452.349233,270,35,0,0
42,1,270,12,1285,354.749322,443.865323,270,0,0,0
42,4,335,9,1220,364.605775,455.323673,25,15,270,25
42,3,325,10,1230,372.529935,444.463634,35,20,270,0
43,1,270,13,1270,353.056908,435.587930,270,0,0,0
43,3,300,11,1240,364.459848,469.945884,15,270,15,0
43,3,300,11,1240,359.171164,459.461069,15,270,15,0
43,4,350,10,1190,391.593807,461.835670,35,270,25,20
43,3,320,11,1220,377.585403,462.441564,35,270,15,0
44,2,285,8,1160,339.304062,440.862394,15,270,0,0
44,2,290,8,1155,363.811804,456.579233,20,270,0,0
44,1,270,9,1175,339.331540,429.712391,270,0,0,0
44,2,290,8,1155,355.783467,436.173749,270,20,0,0
44,3,310,7,1135,357.670813,455.221057,15,25,270,0
45,2,285,10,1185,357.785202,447.387457,270,15,0,0
45,4,330,8,1140,374.498787,462.938476,20,25,15,270
45,1,270,11,1200,357.819432,438.468098,270,0,0,0
45,4,315,8,1155,386.597037,460.651040,270,15,15,15
45,1,270,11,1200,357.156016,436.435294,270,0,0,0
46,2,305,5,1095,363.451869,450.662089,270,35,0,0
46,2,285,5,1115,354.947346,440.251302,15,270,0,0
46,1,270,6,1130,338.215208,422.119975,270,0,0,0
46,1,270,6,1130,354.749987,432.713127,270,0,0,0
46,1,270,6,1130,357.206759,448.018384,270,0,0,0
47,1,270,9,1215,348.633585,443.499136,270,0,0,0
47,2,305,8,1180,371.407746,448.010254,35,270,0,0
47,3,310,7,1175,378.353380,462.225675,20,20,270,0
47,1,270,9,1215,350.930519,425.683856,270,0,0,0
47,3,330,7,1155,372.295769,440.088773,35,25,270,0
48,2,305,10,1225,371.811767,442.905116,35,270,0,0
48,2,290,10,1240,357.411906,445.829153,20,270,0,0
48,1,270,11,1260,344.952599,413.522696,270,0,0,0
48,3,320,9,1210,348.833358,446.972418,15,35,270,0
48,4,345,8,1185,381.928990,472.786784,15,270,25,35
49,3,305,7,1160,362.648153,459.347797,20,270,15,0
49,1,270,9,1195,366.377507,451.254201,270,0,0,0
49,2,295,8,1170,351.237383,444.669056,25,270,0,0
49,1,270,9,1195,354.518311,439.853501,270,0,0,0
49,3,325,7,1140,381.926720,449.628925,35,20,270,0
50,3,300,9,1175,373.193535,460.559321,270,15,15,0
50,1,270,11,1205,346.198333,422.334480,270,0,0,0
50,3,310,9,1165,364.576803,461.719394,15,270,25,0
50,4,325,8,1150,366.365648,465.482378,15,270,25,15
50,1,270,11,1205,348.810085,434.289526,270,0,0,0
51,2,285,11,1220,357.739491,439.562345,270,15,0,0
51,2,305,11,1200,357.949171,438.558603,35,270,0,0
51,4,325,9,1180,390.672774,480.776501,20,20,270,15
51,1,270,12,1235,359.120997,443.138146,270,0,0,0
51,4,320,9,1185,387.669061,469.506169,270,15,20,15
52,3,310,9,1180,359.976828,471.914649,15,25,270,0
52,4,325,8,1165,387.186260,469.131041,270,20,20,15
52,1,270,11,1220,355.381901,447.374606,270,0,0,0
52,1,270,11,1220,346.973898,435.908723,270,0,0,0
52,3,315,9,1175,371.629272,474.340415,20,270,25,0
53,2,290,11,1210,370.678540,448.808766,270,20,0,0
53,2,305,11,1195,365.814623,446.789861,35,270,0,0
53,4,315,9,1185,383.876706,469.843197,15,15,270,15
53,4,320,9,1180,385.171422,459.554624,270,15,15,20
53,1,270,12,1230,341.660688,434.553623,270,0,0,0
54,2,285,9,1205,347.936941,433.119655,270,15,0,0
54,2,305,9,1185,377.265458,463.158512,270,35,0,0
54,2,295,9,1195,365.522175,445.882153,270,25,0,0
54,1,270,10,1220,358.685366,441.167951,270,0,0,0
54,4,335,7,1155,387.580893,477.225900,270,35,15,15
55,3,300,12,1270,354.734943,452.309298,15,270,15,0
55,3,305,12,1265,379.066988,473.504829,20,15,270,0
55,2,285,13,1285,354.994788,427.699566,270,15,0,0
55,4,355,11,1215,401.859173,485.544157,270,25,25,35
55,3,325,12,1245,385.464790,463.982916,270,35,20,0
56,3,330,13,1260,381.073248,463.777328,270,35,25,0
56,1,270,15,1320,344.192723,453.888679,270,0,0,0
56,4,320,12,1270,359.617618,451.400590,15,15,270,20
56,4,335,12,1255,367.858956,466.086793,25,270,25,15
56,4,335,12,1255,382.856016,477.976776,25,25,15,270
57,3,315,7,1155,379.896103,469.763685,20,25,270,0
57,4,345,6,1125,393.688918,464.553762,270,25,25,25
57,1,270,9,1200,353.888394,441.718269,270,0,0,0
57,1,270,9,1200,344.988288,429.936338,270,0,0,0
57,1,270,9,1200,343.862596,421.875429,270,0,0,0
58,3,320,7,1145,384.888602,463.403440,270,15,35,0
58,1,270,9,1195,355.994772,441.565847,270,0,0,0
58,2,295,8,1170,357.932194,445.036435,270,25,0,0
58,1,270,9,1195,337.520871,423.274875,270,0,0,0
58,3,310,7,1155,375.366397,461.044240,270,15,25,0
59,3,320,12,1255,378.681563,449.695658,270,25,25,0
59,1,270,14,1305,351.389192,451.832723,270,0,0,0
59,4,340,11,1235,371.276537,453.364969,15,270,20,35
59,4,320,11,1255,369.144921,455.199170,20,15,15,270
59,3,325,12,1250,346.429772,454.040050,20,35,270,0
60,2,285,7,1150,336.432918,436.989021,15,270,0,0
60,2,305,7,1130,373.469006,464.816738,270,35,0,0
60,2,285,7,1150,344.731603,437.737584,15,270,0,0
60,2,290,7,1145,360.391064,450.155592,20,270,0,0
60,1,270,8,1165,337.202289,417.660284,270,0,0,0
61,2,285,11,1215,357.268804,449.889135,270,15,0,0
61,4,330,9,1170,385.223949,475.176119,25,270,15,20
61,2,285,11,1215,354.260507,445.353055,15,270,0,0
61,1,270,12,1230,349.810041,431.530405,270,0,0,0
61,4,330,9,1170,380.081041,457.315898,270,20,15,25
62,3,300,10,1235,352.048390,443.465757,15,270,15,0
62,2,305,11,1230,363.958120,431.166578,35,270,0,0
62,4,350,9,1185,365.392171,459.325838,20,35,270,25
62,3,310,10,1225,357.937856,443.939161,15,25,270,0
62,1,270,12,1265,339.651134,410.267568,270,0,0,0
63,1,270,12,1205,348.083454,431.750274,270,0,0,0
63,4,320,9,1155,370.501179,473.614454,20,270,15,15
63,2,285,11,1190,350.543778,448.382950,15,270,0,0
63,2,285,11,1190,353.987780,461.991525,15,270,0,0
63,4,315,9,1160,359.352490,459.684444,15,270,15,15
64,2,290,11,1205,371.770278,460.275102,270,20,0,0
64,3,305,10,1190,379.572813,476.190781,20,270,15,0
64,3,300,10,1195,371.306984,452.437281,270,15,15,0
64,1,270,12,1225,353.588736,437.586212,270,0,0,0
64,4,330,9,1165,383.542749,475.266981,270,20,15,25
65,3,310,10,1215,363.349692,442.878843,270,15,25,0
65,2,285,11,1240,359.321766,449.456763,15,270,0,0
65,2,290,11,1235,377.659698,463.301754,270,20,0,0
65,2,305,11,1220,374.240816,450.483751,35,270,0,0
65,4,335,9,1190,386.440151,466.563869,270,15,15,35
66,2,285,6,1110,361.587124,447.125649,270,15,0,0
66,3,300,5,1095,368.275534,455.730104,270,15,15,0
66,1,270,7,1125,354.723923,441.093851,270,0,0,0
66,1,270,7,1125,344.275273,425.837350,270,0,0,0
66,1,270,7,1125,359.596268,445.721674,270,0,0,0
67,2,285,11,1235,332.050164,427.782584,15,270,0,0
67,1,270,12,1250,348.424481,432.780552,270,0,0,0
67,4,340,9,1180,363.146327,461.664224,15,20,35,270
67,2,285,11,1235,365.293107,435.589051,270,15,0,0
67,4,340,9,1180,376.200603,443.231344,35,15,270,20
68,3,320,4,1080,381.568834,464.339495,270,15,35,0
68,1,270,6,1130,344.561174,428.187919,270,0,0,0
68,1,270,6,1130,338.394760,421.355629,270,0,0,0
68,1,270,6,1130,360.222212,445.406771,270,0,0,0
68,1,270,6,1130,359.412733,443.555760,270,0,0,0
69,1,270,7,1125,336.654484,428.709077,270,0,0,0
69,1,270,7,1125,343.498331,430.538011,270,0,0,0
69,1,270,7,1125,352.296150,436.837816,270,0,0,0
69,4,315,4,1080,371.245984,459.452987,15,270,15,15
69,1,270,7,1125,347.519838,429.225540,270,0,0,0
70,2,305,11,1220,363.018931,449.580598,35,270,0,0
70,2,285,11,1240,355.236560,455.858302,15,270,0,0
70,3,330,10,1195,382.144290,467.890287,270,25,35,0
70,4,320,9,1205,373.116078,466.687846,15,15,270,20
70,2,285,11,1240,348.583709,453.204035,15,270,0,0
71,2,285,11,1230,343.011709,443.930602,15,270,0,0
71,2,290,11,1225,350.968452,455.686044,20,270,0,0
71,2,305,11,1210,364.336875,444.806957,35,270,0,0
71,4,325,9,1190,377.762727,469.457817,15,15,25,270
71,3,310,10,1205,353.316227,457.963037,25,270,15,0
72,3,320,10,1210,365.522856,472.075796,25,270,25,0
72,2,290,11,1240,351.901475,458.300877,20,270,0,0
72,3,315,10,1215,373.375365,472.539424,25,20,270,0
72,2,295,11,1235,359.413768,448.818612,270,25,0,0
72,3,310,10,1220,363.509891,463.834977,25,15,270,0
73,2,290,9,1190,359.248306,463.120293,20,270,0,0
73,1,270,10,1210,352.065810,430.518747,270,0,0,0
73,3,315,8,1165,369.598660,466.364312,20,25,270,0
73,4,335,7,1145,373.659743,458.158612,270,25,25,15
73,1,270,10,1210,353.984519,425.824237,270,0,0,0
74,4,335,9,1185,384.425795,474.907184,25,25,15,270
74,1,270,12,1250,350.601907,422.773290,270,0,0,0
74,4,345,9,1175,397.115710,457.105470,35,15,270,25
74,1,270,12,1250,333.135934,406.808614,270,0,0,0
74,3,300,10,1220,353.131310,456.720162,15,270,15,0
75,3,320,13,1325,372.782911,451.342011,270,15,35,0
75,4,335,12,1310,390.591947,462.367916,35,270,15,15
75,1,270,15,1375,344.604868,435.704470,270,0,0,0
75,4,355,12,1290,410.414462,477.801848,35,270,35,15
75,4,365,12,1280,398.891554,474.727297,35,270,25,35
76,3,320,13,1275,383.097222,477.348304,15,270,35,0
76,3,330,13,1265,370.024264,456.695962,270,25,35,0
76,3,310,13,1285,380.997218,462.870646,270,15,25,0
76,3,320,13,1275,377.519660,469.666409,270,15,35,0
76,4,315,12,1280,394.177772,479.213023,270,15,15,15
77,3,340,10,1200,373.684307,443.783426,270,35,35,0
77,2,305,11,1235,365.674464,434.433627,35,270,0,0
77,1,270,12,1270,344.761822,430.930138,270,0,0,0
77,4,325,9,1215,384.665971,473.589563,15,25,270,15
77,3,300,10,1240,357.224430,456.388879,15,15,270,0
78,3,320,10,1200,382.354786,453.589749,35,270,15,0
78,1,270,12,1250,339.614543,433.102322,270,0,0,0
78,2,285,11,1235,344.301574,439.960026,15,270,0,0
78,3,310,10,1210,354.705327,451.668000,15,270,25,0
78,4,335,9,1185,367.718759,465.077257,15,270,15,35
79,3,310,11,1260,358.202763,458.068324,20,270,20,0
79,2,285,12,1285,347.421788,447.843694,15,270,0,0
79,3,325,11,1245,351.971501,448.760438,20,35,270,0
79,3,320,11,1250,376.678743,452.756071,270,15,35,0
79,3,330,11,1240,394.669260,476.703977,270,25,35,0
80,3,300,13,1260,438.361927,472.188497,15,15,270,0
80,2,285,14,1275,415.788674,473.624944,15,270,0,0
80,4,320,12,1240,453.981102,478.751683,15,270,15,20
80,4,345,12,1215,466.418531,472.384501,35,25,270,15
80,3,310,13,1250,440.684139,484.105158,15,25,270,0
81,3,300,13,1250,350.829222,452.394581,15,15,270,0
81,3,300,13,1250,363.438287,446.776390,270,15,15,0
81,3,320,13,1230,391.092120,471.143245,35,270,15,0
81,4,315,12,1235,375.228060,464.888763,270,15,15,15
81,3,315,13,1235,380.035504,471.270489,20,25,270,0
82,2,285,12,1235,359.055277,443.909693,270,15,0,0
82,4,330,10,1190,377.715467,456.933474,270,15,20,25
82,1,270,13,1250,350.242919,448.035550,270,0,0,0
82,3,300,11,1220,365.102139,459.761929,15,15,270,0
82,4,335,10,1185,391.689794,480.183243,270,35,15,15
83,4,325,14,1315,369.563271,458.326530,20,270,15,20
83,3,320,15,1320,387.575459,466.460824,35,270,15,0
83,4,335,14,1305,393.510087,470.494628,35,15,15,270
83,4,340,14,1300,393.753546,481.344318,270,20,25,25
83,3,320,15,1320,371.641793,471.199871,25,25,270,0
84,1,270,10,1230,363.454143,442.114735,270,0,0,0
84,3,340,8,1160,396.020038,466.873788,35,270,35,0
84,2,295,9,1205,353.156692,448.084736,270,25,0,0
84,4,325,7,1175,380.186094,457.870293,270,25,15,15
84,1,270,10,1230,359.081296,437.040329,270,0,0,0
85,4,330,10,1230,371.202698,475.912904,25,270,20,15
85,2,295,12,1265,353.773401,459.290075,25,270,0,0
85,3,320,11,1240,376.495426,451.250792,35,270,15,0
85,1,270,13,1290,347.324153,434.630704,270,0,0,0
85,4,345,10,1215,384.983034,467.321658,270,35,20,20
86,2,285,7,1165,336.789063,413.734246,15,270,0,0
86,2,305,7,1145,385.100195,435.163116,35,270,0,0
86,1,270,8,1180,343.349982,417.138243,270,0,0,0
86,1,270,8,1180,331.487701,399.769640,270,0,0,0
86,3,320,6,1130,343.404744,435.516620,15,35,270,0
87,3,320,9,1210,365.186411,440.080476,35,15,270,0
87,2,305,10,1225,368.151273,439.799881,35,270,0,0
87,4,345,8,1185,389.935924,455.200434,35,15,270,25
87,2,290,10,1240,364.436640,448.837924,270,20,0,0
87,1,270,11,1260,349.957737,434.831500,270,0,0,0
88,3,340,12,1235,382.523494,526.966929,35,35,270,0
88,2,290,13,1285,365.577166,452.361679,270,20,0,0
88,4,320,11,1255,379.931133,455.033159,270,20,15,15
88,2,290,13,1285,360.813450,456.166029,270,20,0,0
88,4,335,11,1240,377.640239,460.578012,25,15,25,270
89,2,290,11,1230,359.163340,457.983995,270,20,0,0
89,4,320,9,1200,377.641488,475.485682,270,15,15,20
89,2,295,11,1225,371.891241,464.417577,25,270,0,0
89,1,270,12,1250,362.525359,443.643665,270,0,0,0
89,4,345,9,1175,397.072257,482.910037,270,35,15,25
90,3,310,6,1150,370.837710,461.898398,20,270,20,0
90,2,305,7,1155,372.005409,444.773459,35,270,0,0
90,2,305,7,1155,373.949118,442.915344,35,270,0,0
90,1,270,8,1190,347.037684,427.176285,270,0,0,0
90,1,270,8,1190,348.408792,436.771059,270,0,0,0
91,2,290,7,1145,366.964624,450.679994,20,270,0,0
91,3,300,6,1135,363.619411,450.845790,270,15,15,0
91,1,270,8,1165,354.349500,447.400070,270,0,0,0
91,2,305,7,1130,370.803014,444.645524,270,35,0,0
91,1,270,8,1165,342.203981,437.162542,270,0,0,0
92,2,285,10,1185,349.743659,446.699715,15,270,0,0
92,1,270,11,1200,349.778610,436.535644,270,0,0,0
92,3,305,9,1165,378.782305,454.425430,270,20,15,0
92,2,285,10,1185,370.705539,451.953983,270,15,0,0
92,4,325,8,1145,380.651338,471.765709,270,15,25,15
93,2,285,14,1300,360.263127,456.445909,270,15,0,0
93,3,300,13,1285,352.806311,453.235245,15,15,270,0
93,4,335,12,1250,375.670702,482.575416,15,270,35,15
93,3,325,13,1260,373.439716,471.332502,20,270,35,0
93,4,340,12,1245,386.397407,461.008835,270,15,35,20
94,2,290,9,1170,365.938970,447.261954,270,20,0,0
94,1,270,10,1190,339.439063,427.508951,270,0,0,0
94,3,310,8,1150,390.602092,467.028785,270,25,15,0
94,4,320,7,1140,368.686779,465.125203,15,270,20,15
94,1,270,10,1190,358.030568,432.313466,270,0,0,0
95,2,305,8,1180,376.022450,454.051828,270,35,0,0
95,1,270,9,1215,353.269726,439.954638,270,0,0,0
95,2,305,8,1180,371.326907,450.381971,35,270,0,0
95,4,335,6,1150,392.971691,474.381542,270,35,15,15
95,1,270,9,1215,352.630998,434.151625,270,0,0,0
96,3,310,14,1320,387.103367,496.709180,20,20,270,0
96,4,340,13,1290,406.401155,492.550755,270,15,35,20
96,3,315,14,1315,374.196053,468.863964,20,25,270,0
96,4,325,13,1305,378.561057,481.410837,15,20,270,20
