idx,fv,fproc,bv,bproc,flat_mean,flat_90th,v0,v1,v2,v3
115,3,85,5,120,113.246233,125.266933,15,35,35,0
115,3,80,5,125,104.696505,116.248345,35,25,20,0
115,1,25,7,180,47.510363,55.624819,25,0,0,0
115,1,15,7,190,44.368525,52.514171,15,0,0,0
116,3,305,8,390,320.314928,346.797919,270,15,20,0
116,2,40,9,655,68.737445,79.033637,15,25,0,0
116,2,30,9,665,61.322801,70.838713,15,15,0,0
116,4,320,7,375,329.230897,352.993083,270,15,20,15
117,3,55,5,335,100.844064,116.343093,15,20,20,0
117,2,30,6,360,63.000791,75.489854,15,15,0,0
117,2,290,6,100,307.459838,334.158683,270,20,0,0
117,1,15,7,375,41.197284,49.471449,15,0,0,0
118,2,35,9,220,75.785533,89.127779,15,20,0,0
118,3,70,8,185,105.565983,117.387367,15,35,20,0
118,2,30,9,225,65.928057,78.966450,15,15,0,0
118,4,120,7,135,134.024409,154.794836,35,35,35,15
119,3,60,7,185,101.346904,116.402364,15,25,20,0
119,1,25,9,220,54.040667,63.110638,25,0,0,0
119,2,50,8,195,92.463301,108.910751,15,35,0,0
119,4,110,6,135,133.718268,153.845573,35,20,20,35
120,2,45,8,130,92.487634,109.541106,20,25,0,0
120,2,30,8,145,73.964884,93.372703,15,15,0,0
120,2,35,8,140,83.599814,99.297237,15,20,0,0
120,4,65,6,110,112.352265,132.446504,20,15,15,15
121,3,305,6,385,317.984450,356.569600,20,270,15,0
121,1,15,8,675,50.653206,64.747977,15,0,0,0
121,1,20,8,670,59.112043,71.476388,20,0,0,0
121,4,350,5,340,331.074928,368.581963,35,25,20,270
122,2,285,7,195,246.784046,353.472948,15,270,0,0
122,2,60,7,420,86.796863,99.076199,35,25,0,0
122,2,40,7,440,74.567411,85.385775,15,25,0,0
122,3,95,6,385,116.980544,131.606102,35,35,25,0
123,2,45,7,900,87.436826,105.472922,25,20,0,0
123,3,320,6,625,323.014435,342.177367,35,270,15,0
123,3,310,6,635,326.876315,349.012494,270,25,15,0
123,1,270,8,675,301.851529,327.204084,270,0,0,0
124,2,50,8,445,82.089956,92.683601,35,15,0,0
124,1,15,9,480,46.382357,55.644703,15,0,0,0
124,4,355,6,140,324.149041,345.625473,35,25,270,25
124,3,75,7,420,113.111302,128.695703,20,35,20,0
125,3,45,9,930,76.723055,89.328432,15,15,15,0
125,1,270,11,705,299.537724,325.212622,270,0,0,0
125,4,340,8,635,341.070337,363.772583,270,15,35,20
125,4,320,8,655,275.254303,386.090803,15,270,20,15
126,3,55,8,415,93.027970,109.949350,15,25,15,0
126,2,285,9,185,242.741497,347.848583,15,270,0,0
126,3,65,8,405,96.363800,109.135580,35,15,15,0
126,3,65,8,405,100.396316,113.197732,25,15,25,0
127,2,295,6,615,297.625555,335.700274,25,270,0,0
127,1,270,7,640,301.464981,324.662781,270,0,0,0
127,2,30,6,880,63.961221,77.265978,15,15,0,0
127,3,315,5,595,311.442159,351.615262,25,270,20,0
128,3,85,7,410,107.473623,119.778514,35,15,35,0
128,1,25,9,470,48.973441,56.117487,25,0,0,0
128,3,320,7,175,301.404834,320.509481,35,15,270,0
128,3,65,7,430,88.130389,99.583387,35,15,15,0
129,2,285,5,355,307.706561,328.799534,270,15,0,0
129,1,25,6,615,51.996794,58.403372,25,0,0,0
129,1,270,6,370,299.617450,324.946570,270,0,0,0
129,3,60,4,580,100.123841,118.266750,15,25,20,0
130,1,15,10,475,42.034385,50.196004,15,0,0,0
130,3,45,8,445,83.722229,99.197507,15,15,15,0
130,4,100,7,390,121.477397,138.694906,35,15,15,35
130,3,330,8,160,325.118957,351.565337,270,35,25,0
131,3,310,8,185,323.069315,358.805441,20,270,20,0
131,4,90,7,405,129.310622,149.208880,25,20,25,20
131,1,15,10,480,55.172317,71.571517,15,0,0,0
131,3,80,8,415,122.292500,137.851691,20,35,25,0
132,3,65,9,425,113.068076,131.868744,20,20,25,0
132,1,15,11,475,53.334118,65.698433,15,0,0,0
132,4,330,8,160,328.788964,371.155524,20,270,15,25
132,4,80,8,410,113.712468,130.425191,15,25,25,15
133,2,305,8,435,318.125862,337.413406,35,270,0,0
133,1,15,9,725,41.474981,48.303389,15,0,0,0
133,4,105,6,635,130.388833,146.416498,35,15,35,20
133,3,315,7,425,326.473088,348.742056,270,25,20,0
134,2,285,5,120,305.059856,330.487036,270,15,0,0
134,1,15,6,390,41.328347,49.199390,15,0,0,0
134,1,35,6,370,64.003299,73.594117,35,0,0,0
134,3,70,4,335,107.432439,124.337983,15,20,35,0
135,4,70,7,385,124.893587,140.617299,20,15,20,15
135,2,30,9,425,68.908230,83.115864,15,15,0,0
135,1,20,10,435,62.790307,79.702520,20,0,0,0
135,4,335,7,120,334.580928,360.368872,270,15,35,15
136,1,20,10,225,55.295498,72.884416,20,0,0,0
136,2,50,9,195,80.511929,94.130325,35,15,0,0
136,4,90,7,155,115.962368,133.228135,35,15,25,15
136,4,85,7,160,115.005597,131.817246,35,15,20,15
137,3,310,8,435,266.809195,376.945949,25,15,270,0
137,2,60,9,685,100.703378,119.133210,25,35,0,0
137,3,305,8,440,321.502924,361.464596,20,270,15,0
137,3,70,8,675,114.094530,128.030396,20,25,25,0
138,1,25,10,430,57.027376,70.734048,25,0,0,0
138,2,40,9,415,70.945363,81.763458,15,25,0,0
138,4,70,7,385,107.137228,118.055892,15,25,15,15
138,4,320,7,135,323.289802,361.619854,20,270,15,15
139,2,35,8,185,77.960557,91.641021,20,15,0,0
139,1,15,9,205,50.968956,65.921282,15,0,0,0
139,3,70,7,150,110.109767,125.252128,20,15,35,0
139,4,100,6,120,124.909993,142.999172,15,35,25,25
140,2,50,10,515,83.805163,96.410561,15,35,0,0
140,2,70,10,495,100.622149,115.419507,35,35,0,0
140,4,325,8,240,326.622891,363.117647,20,270,15,20
140,4,120,8,445,131.394855,150.633383,35,25,25,35
141,3,50,7,410,95.456654,109.689021,20,15,15,0
141,2,40,8,420,74.946233,86.580038,15,25,0,0
141,1,15,9,445,43.961968,52.247500,15,0,0,0
141,4,355,6,105,323.476445,345.304704,35,25,25,270
142,3,65,5,145,93.173481,102.665735,35,15,15,0
142,3,85,5,125,109.960234,121.550917,25,25,35,0
142,1,25,7,185,51.144186,62.510085,25,0,0,0
142,1,35,7,175,61.096717,69.444156,35,0,0,0
143,2,50,10,245,91.610013,110.943604,35,15,0,0
143,3,105,9,190,133.393419,147.518182,35,35,35,0
143,3,75,9,220,119.356340,136.593127,20,35,20,0
143,4,65,8,230,116.349142,135.419726,15,20,15,15
144,3,80,9,210,116.673956,136.082721,25,20,35,0
144,3,55,9,235,96.769819,114.804173,15,15,25,0
144,2,55,10,235,93.106586,111.693430,35,20,0,0
144,4,100,8,190,126.182462,144.052267,35,25,15,25
145,1,25,5,340,59.641770,71.154094,25,0,0,0
145,1,20,5,345,58.376491,73.021936,20,0,0,0
145,3,305,3,60,313.066728,350.674391,20,270,15,0
145,1,15,5,350,52.688965,64.223933,15,0,0,0
146,3,310,6,370,325.876505,362.717605,20,270,20,0
146,3,70,6,610,109.877762,124.484992,20,25,25,0
146,2,285,7,395,312.916648,334.310055,270,15,0,0
146,1,15,8,665,52.544365,66.310691,15,0,0,0
147,3,325,4,580,339.350059,361.785841,270,20,35,0
147,2,285,5,620,313.219632,337.711620,270,15,0,0
147,1,25,6,880,48.369029,55.834866,25,0,0,0
147,1,270,6,635,301.116682,327.427530,270,0,0,0
148,2,30,12,295,59.315788,71.605182,15,15,0,0
148,4,95,10,230,119.581307,130.686283,35,15,25,20
148,4,110,10,215,127.694967,138.745904,25,35,15,35
148,4,90,10,235,118.854582,129.195595,35,25,15,15
149,4,355,11,725,350.137868,373.334312,35,270,35,15
149,4,325,11,755,343.842633,371.901894,270,15,20,20
149,3,55,12,1025,92.319299,107.231045,25,15,15,0
149,4,345,11,735,331.812173,377.330590,25,25,270,25
150,1,20,6,620,52.832307,62.758279,20,0,0,0
150,1,270,6,370,297.535384,320.626068,270,0,0,0
150,4,335,3,305,336.620117,358.453250,270,15,15,35
150,1,15,6,625,46.876628,57.670641,15,0,0,0
151,2,295,8,435,295.729744,337.472391,25,270,0,0
151,1,15,9,715,41.735642,49.430060,15,0,0,0
151,4,100,6,630,119.120535,131.110883,35,15,25,25
151,3,320,7,410,327.136841,351.160216,270,15,35,0
152,4,330,11,440,347.577301,372.596741,15,270,25,20
152,4,70,11,700,106.467243,121.008110,25,15,15,15
152,3,45,12,725,82.429698,96.958709,15,15,15,0
152,4,325,11,445,345.972871,371.866441,15,270,15,25
153,2,30,3,575,59.516250,69.194269,15,15,0,0
153,1,270,4,335,297.888244,325.532841,270,0,0,0
153,1,270,4,335,299.001451,327.922702,270,0,0,0
153,1,35,4,570,62.610277,70.471835,35,0,0,0
154,1,15,10,440,41.749116,52.168203,15,0,0,0
154,4,325,7,130,339.195636,363.038683,15,270,15,25
154,2,30,9,425,68.015934,77.792788,15,15,0,0
154,4,85,7,370,119.842174,135.157513,25,20,25,15
155,1,20,10,220,71.818802,102.635718,20,0,0,0
155,4,90,7,150,130.741140,153.055406,15,15,25,35
155,2,40,9,200,101.229994,120.892573,20,20,0,0
155,4,90,7,150,135.600504,157.631254,20,20,35,15
156,3,310,6,365,336.487054,358.738566,15,270,25,0
156,1,270,8,405,298.075393,323.274398,270,0,0,0
156,1,15,8,660,42.303841,51.492858,15,0,0,0
156,4,80,5,595,107.454919,118.309331,15,15,35,15
157,3,45,9,450,81.482769,94.628859,15,15,15,0
157,1,15,11,480,47.832248,58.409047,15,0,0,0
157,4,90,8,405,121.306384,135.885692,20,35,15,20
157,4,345,8,150,329.506083,345.173359,25,35,15,270
158,1,15,8,415,46.297226,53.814315,15,0,0,0
158,1,270,8,160,290.884356,313.076138,270,0,0,0
158,3,65,6,365,112.720433,127.719474,25,20,20,0
158,4,80,5,350,116.428244,131.731701,15,25,15,25
159,2,290,8,415,313.988419,351.283884,20,270,0,0
159,2,295,8,410,296.608467,336.594867,25,270,0,0
159,2,40,8,665,75.369906,89.572072,15,25,0,0
159,4,80,6,625,116.449436,128.894305,15,15,15,35
160,2,55,7,410,104.507749,125.287080,20,35,0,0
160,2,290,7,175,308.124632,352.746844,20,270,0,0
160,4,100,5,365,141.313144,164.673757,20,25,35,20
160,1,20,8,445,72.702601,96.766353,20,0,0,0
161,2,290,8,185,307.800981,332.616544,270,20,0,0
161,1,35,9,440,70.487051,84.692622,35,0,0,0
161,3,65,7,410,100.991256,114.532924,15,25,25,0
161,4,85,6,390,124.089059,140.898013,15,20,35,15
162,1,25,6,135,53.880479,64.519596,25,0,0,0
162,2,50,5,110,82.133707,94.514847,15,35,0,0
162,3,65,4,95,98.453951,108.259273,15,25,25,0
162,1,20,6,140,53.885872,68.493485,20,0,0,0
163,3,300,7,370,321.766877,347.082091,270,15,15,0
163,2,285,8,385,310.752192,336.931157,270,15,0,0
163,4,70,6,600,126.526444,149.435806,20,15,20,15
163,1,15,9,655,45.913719,55.330944,15,0,0,0
164,3,90,4,355,115.529310,131.627393,35,20,35,0
164,2,305,5,140,312.853420,340.295195,270,35,0,0
164,1,15,6,430,42.216536,48.238587,15,0,0,0
164,1,35,6,410,64.228470,72.034169,35,0,0,0
165,3,55,7,665,101.262101,121.125531,20,20,15,0
165,1,270,9,450,294.877586,322.160411,270,0,0,0
165,2,40,8,680,76.729623,92.984867,25,15,0,0
165,4,355,6,365,337.432488,365.183783,270,35,35,15
166,1,35,10,465,62.588804,74.323965,35,0,0,0
166,2,285,9,215,239.588193,342.157531,15,270,0,0
166,4,80,7,420,107.664591,123.299718,15,35,15,15
166,4,100,7,400,119.482592,136.295366,35,15,35,15
167,3,65,4,95,93.481392,108.352852,35,15,15,0
167,2,35,5,125,67.085178,78.378153,15,20,0,0
167,1,25,6,135,53.798299,65.109420,25,0,0,0
167,1,35,6,125,65.262966,76.438260,35,0,0,0
168,3,330,8,415,331.368366,353.374577,270,35,25,0
168,4,75,7,670,117.077366,132.637501,20,15,25,15
168,1,15,10,730,50.197356,63.711620,15,0,0,0
168,3,325,8,420,321.478870,354.863787,20,35,270,0
169,2,40,4,85,79.517349,93.796325,15,25,0,0
169,1,25,5,100,62.738789,80.040526,25,0,0,0
169,2,40,4,85,84.788460,97.323847,20,20,0,0
169,1,20,5,105,60.976139,81.481219,20,0,0,0
170,3,85,8,400,121.870253,137.938857,15,35,35,0
170,2,290,9,195,312.363467,352.434707,20,270,0,0
170,3,60,8,425,111.801249,128.297448,25,20,15,0
170,3,50,8,435,103.172420,125.175333,20,15,15,0
171,3,45,9,965,87.706717,99.864912,15,15,15,0
171,3,315,9,695,327.783654,369.218516,20,270,25,0
171,2,295,10,715,301.758177,343.995714,25,270,0,0
171,4,355,8,655,339.963293,362.353206,35,15,270,35
172,3,330,7,380,329.534514,359.269429,270,25,35,0
172,1,20,9,690,56.568973,72.246337,20,0,0,0
172,2,30,8,680,69.237611,77.782392,15,15,0,0
172,4,330,6,380,317.503530,363.196969,25,270,15,20
173,3,75,10,240,106.270002,125.275445,25,35,15,0
173,3,75,10,240,113.445488,129.568839,15,35,25,0
173,3,80,10,235,112.546878,129.256129,35,25,20,0
173,4,85,9,230,123.791000,138.660789,15,15,35,20
174,1,20,6,140,56.408582,68.868065,20,0,0,0
174,1,25,6,135,54.576855,65.619898,25,0,0,0
174,2,50,5,110,84.971955,96.947623,15,35,0,0
174,3,65,4,95,95.527438,106.956983,25,25,15,0
175,2,40,6,145,79.906039,93.960715,15,25,0,0
175,1,20,7,165,61.758598,81.802511,20,0,0,0
175,1,20,7,165,64.549005,81.937242,20,0,0,0
175,4,105,4,80,131.623155,155.429078,20,25,35,25
176,3,70,8,425,109.379519,126.424885,35,20,15,0
176,3,320,8,175,327.782731,349.695850,270,15,35,0
176,3,65,8,430,107.713332,124.507642,15,35,15,0
176,2,40,9,455,96.742800,123.590064,20,20,0,0
177,2,50,4,85,85.159153,95.461583,15,35,0,0
177,1,35,5,100,66.091734,76.672816,35,0,0,0
177,1,20,5,115,58.985662,74.071526,20,0,0,0
177,2,30,4,105,64.719814,74.231291,15,15,0,0
178,2,295,11,990,324.866475,363.158393,270,25,0,0
178,4,340,9,945,337.510298,364.448476,35,15,270,20
178,3,310,10,975,319.672209,366.035342,25,270,15,0
178,4,340,9,945,343.708836,440.371895,15,35,270,20
179,1,35,7,390,67.885555,78.217602,35,0,0,0
179,2,285,6,140,307.522128,331.465078,270,15,0,0
179,1,15,7,410,46.147780,55.815721,15,0,0,0
179,4,90,4,335,124.612688,143.264675,20,35,20,15
180,2,30,8,415,63.495475,72.425294,15,15,0,0
180,3,310,7,135,332.703556,354.642916,15,270,25,0
180,4,90,6,355,125.801684,141.628361,25,25,20,20
180,1,15,9,430,43.444498,54.425788,15,0,0,0
181,2,290,6,140,308.568017,332.831311,270,20,0,0
181,1,20,7,410,61.932503,82.524609,20,0,0,0
181,2,50,6,380,90.326154,101.478577,15,35,0,0
181,3,70,5,360,108.373423,120.019079,15,20,35,0
182,3,60,8,395,98.336122,117.658830,25,20,15,0
182,2,30,9,425,66.623430,83.895636,15,15,0,0
182,2,285,9,170,300.027834,324.575496,270,15,0,0
182,4,80,7,375,108.657188,123.404169,35,15,15,15
183,1,20,6,125,53.667513,67.595816,20,0,0,0
183,1,25,6,120,54.956750,65.405226,25,0,0,0
183,1,25,6,120,54.368039,64.958716,25,0,0,0
183,4,75,3,70,110.729235,122.439169,15,25,20,15
184,3,320,7,180,310.580410,332.897687,35,270,15,0
184,2,70,8,430,96.125077,109.285498,35,35,0,0
184,4,95,6,405,118.855357,136.588239,35,20,15,25
184,1,15,9,485,43.011860,48.829317,15,0,0,0
185,3,80,6,640,112.787819,133.795571,25,20,35,0
185,1,270,8,450,296.115302,320.859218,270,0,0,0
185,4,335,5,385,269.499009,444.343042,35,15,15,270
185,1,35,8,685,60.771445,75.714612,35,0,0,0
186,2,290,7,415,312.154015,353.308511,20,270,0,0
186,3,75,6,630,120.907285,142.837023,20,35,20,0
186,3,325,6,380,333.269582,357.763291,270,35,20,0
186,1,15,8,690,51.699103,66.679239,15,0,0,0
187,2,290,12,760,331.932204,363.019824,270,20,0,0
187,4,335,10,715,322.173594,397.201419,25,20,20,270
187,4,90,10,960,142.156116,170.644545,25,25,20,20
187,4,335,10,715,394.232597,435.590005,20,20,25,270
188,4,335,8,425,326.587412,351.167631,35,15,15,270
188,1,270,11,490,302.978518,326.058626,270,0,0,0
188,3,55,9,705,112.504860,137.752605,20,20,15,0
188,4,100,8,660,128.097703,145.080781,35,35,15,15
189,1,25,8,665,49.177160,57.500601,25,0,0,0
189,3,330,6,360,318.862786,339.744377,35,270,25,0
189,4,320,5,370,269.338573,376.140761,15,270,20,15
189,1,15,8,675,43.500685,53.407383,15,0,0,0
190,2,285,3,80,299.858550,325.141692,270,15,0,0
190,1,35,4,330,66.349008,76.910996,35,0,0,0
190,1,25,4,340,57.474195,66.547751,25,0,0,0
190,1,20,4,345,53.115770,68.587303,20,0,0,0
191,4,115,8,195,138.988822,159.006857,20,35,35,25
191,1,25,11,285,54.698905,66.073943,25,0,0,0
191,3,65,9,245,103.494774,116.370821,15,15,35,0
191,4,105,8,205,130.499251,150.201154,15,35,20,35
192,1,35,9,460,61.424746,71.276736,35,0,0,0
192,4,100,6,395,121.588379,136.959433,15,35,35,15
192,4,345,6,150,329.591662,358.315229,35,20,20,270
192,1,15,9,480,43.416061,51.006413,15,0,0,0
193,3,55,7,140,93.488815,106.685352,25,15,15,0
193,3,55,7,140,89.720497,102.876282,25,15,15,0
193,1,15,9,180,45.824248,61.699033,15,0,0,0
193,3,70,7,125,106.789043,117.726993,15,20,35,0
194,3,45,6,145,90.670285,107.769680,15,15,15,0
194,3,70,6,120,111.375369,129.243135,20,15,35,0
194,2,55,7,135,95.475780,112.224770,35,20,0,0
194,1,20,8,170,63.983549,85.852670,20,0,0,0
195,3,70,12,505,115.001562,131.099462,35,20,15,0
195,4,80,11,495,126.481251,138.712382,25,20,20,15
195,4,345,11,230,332.723311,352.528096,270,35,15,25
195,4,80,11,495,119.125590,134.325218,15,25,15,25
196,2,290,11,245,305.337037,346.516371,20,270,0,0
196,3,75,10,460,109.390872,127.214813,35,15,25,0
196,4,70,9,465,110.662807,127.673150,25,15,15,15
196,4,100,9,435,124.671575,145.925808,35,15,25,25
197,3,70,11,225,109.126079,124.850631,25,25,20,0
197,3,75,11,220,110.569665,123.038078,15,35,25,0
197,4,80,10,215,110.164298,125.922298,35,15,15,15
197,4,70,10,225,110.091971,125.656104,15,25,15,15
198,3,340,7,430,336.868261,362.484121,270,35,35,0
198,3,320,7,450,318.419539,341.455221,35,270,15,0
198,3,95,7,675,118.399719,133.405638,25,35,35,0
198,1,15,9,755,36.543417,44.491410,15,0,0,0
199,2,305,7,390,318.903322,344.455004,270,35,0,0
199,2,30,7,665,63.986728,75.321937,15,15,0,0
199,1,15,8,680,44.356101,53.895307,15,0,0,0
199,4,345,5,350,342.845451,374.392557,35,20,20,270
200,3,330,11,255,323.012540,347.554302,270,35,25,0
200,4,90,10,495,117.578847,131.839466,35,15,25,15
200,4,90,10,495,122.397002,139.661789,15,35,15,25
200,3,75,11,510,111.268848,126.101661,15,25,35,0
201,1,35,5,105,69.832884,82.000398,35,0,0,0
201,1,20,5,120,54.252675,72.754955,20,0,0,0
201,3,50,3,90,88.203681,100.035262,15,15,20,0
201,1,35,5,105,68.710722,82.022190,35,0,0,0
202,3,320,5,360,318.726642,341.226149,35,270,15,0
202,3,320,5,360,325.757917,348.486781,270,35,15,0
202,1,25,7,655,49.316999,57.967472,25,0,0,0
202,1,15,7,665,40.732894,45.563507,15,0,0,0
203,1,270,11,480,309.539993,335.735727,270,0,0,0
203,3,300,9,450,326.771814,350.681138,270,15,15,0
203,4,80,8,670,127.296787,149.749327,15,25,20,20
203,4,100,8,650,139.329758,161.681104,25,20,35,20
204,2,290,7,410,313.287655,334.043741,270,20,0,0
204,3,75,6,625,102.317141,114.971733,35,15,25,0
204,3,310,6,390,323.325861,360.682583,20,270,20,0
204,1,25,8,675,55.705094,68.148350,25,0,0,0
205,2,40,7,400,75.760612,89.028144,25,15,0,0
205,1,20,8,420,59.938875,74.606633,20,0,0,0
205,3,320,6,120,321.210929,346.278882,270,15,35,0
205,3,60,6,380,99.567386,114.099598,15,25,20,0
206,3,325,3,300,327.344292,366.352272,20,270,35,0
206,1,270,5,355,296.218554,323.482442,270,0,0,0
206,1,15,5,610,44.512026,54.745627,15,0,0,0
206,1,15,5,610,44.785887,53.908205,15,0,0,0
207,2,50,9,415,88.438206,102.608681,35,15,0,0
207,2,40,9,425,80.384312,97.611045,15,25,0,0
207,3,305,8,160,314.749886,351.419521,20,270,15,0
207,4,70,7,395,114.082942,131.380653,15,20,15,20
208,3,50,9,185,92.399025,106.832766,15,15,20,0
208,2,35,10,200,81.469603,99.186110,20,15,0,0
208,3,65,9,170,105.852952,121.823645,15,15,35,0
208,4,85,8,150,120.929340,139.238166,15,25,25,20
209,3,95,3,305,115.861962,130.229068,35,35,25,0
209,1,20,5,380,53.818755,67.113876,20,0,0,0
209,1,270,5,130,296.235428,321.556020,270,0,0,0
209,1,15,5,385,46.112574,57.264519,15,0,0,0
210,3,65,10,705,109.043514,123.591733,15,35,15,0
210,3,310,10,460,334.179044,358.640670,270,20,20,0
210,4,320,9,450,340.318031,380.682039,20,270,15,15
210,3,75,10,695,116.480180,134.353757,35,20,20,0
211,2,285,7,170,302.099727,324.730802,270,15,0,0
211,2,45,7,410,79.283007,96.722793,20,25,0,0
211,4,100,5,355,120.205008,133.085752,25,15,35,25
211,1,25,8,430,55.798029,68.407274,25,0,0,0
212,3,330,9,480,330.186707,358.050489,270,35,25,0
212,1,25,11,785,51.056254,60.135389,25,0,0,0
212,4,95,8,715,123.204646,142.410683,15,25,35,20
212,4,360,8,450,346.797593,374.011183,270,35,20,35
213,2,290,10,180,313.201146,347.593212,20,270,0,0
213,3,50,9,420,101.728598,119.809389,15,20,15,0
213,3,65,9,405,112.183872,126.919889,15,15,35,0
213,4,65,8,405,115.499519,127.734518,15,15,15,20
214,3,300,9,705,325.497656,355.131507,270,15,15,0
214,2,40,10,965,90.850782,111.375499,20,20,0,0
214,4,325,8,680,337.011480,366.593719,270,15,25,15
214,3,340,9,665,340.175624,448.326683,35,35,270,0
215,2,60,5,355,90.597759,102.611971,35,25,0,0
215,1,35,6,380,69.819205,84.836984,35,0,0,0
215,1,270,6,145,296.280477,323.379922,270,0,0,0
215,3,50,4,365,94.811214,110.389471,20,15,15,0
216,2,285,10,690,311.888602,338.582873,270,15,0,0
216,2,290,10,685,315.579047,359.453082,20,270,0,0
216,4,70,8,905,111.293852,132.601952,25,15,15,15
216,4,330,8,645,283.265803,387.958598,15,20,270,25
217,2,45,6,110,77.718687,89.185262,25,20,0,0
217,2,30,6,125,60.775341,72.727275,15,15,0,0
217,1,15,7,140,42.013844,51.202869,15,0,0,0
217,3,65,5,90,98.118540,109.052682,15,25,25,0
218,3,65,5,330,95.445147,111.950111,25,25,15,0
218,3,45,5,350,83.942479,95.711804,15,15,15,0
218,1,270,7,125,292.636306,317.462778,270,0,0,0
218,1,15,7,380,42.459074,54.838943,15,0,0,0
