idx,fv,fproc,bv,bproc,flat_mean,flat_90th,v0,v1,v2,v3
23,1,270,16,1795,462.791096,553.819180,270,0,0,0
23,2,285,15,1780,449.781677,549.927592,15,270,0,0
23,3,305,14,1760,466.079361,568.908286,20,270,15,0
23,2,285,15,1780,436.803198,546.146369,15,270,0,0
23,2,290,15,1775,466.761075,560.825896,270,20,0,0
23,4,325,13,1740,461.225407,559.188079,15,25,15,270
24,1,270,12,1735,448.019202,537.370085,270,0,0,0
24,3,300,10,1705,457.569739,542.862344,270,15,15,0
24,2,305,11,1700,461.367767,552.065062,270,35,0,0
24,2,290,11,1715,439.437261,545.263791,20,270,0,0
24,1,270,12,1735,449.789686,542.813110,270,0,0,0
24,1,270,12,1735,444.275459,545.157313,270,0,0,0
24,3,300,10,1705,428.758236,536.628365,15,270,15,0
25,2,285,15,1795,439.143444,551.970529,15,270,0,0
25,1,270,16,1810,456.370170,546.916556,270,0,0,0
25,1,270,16,1810,458.838749,545.171857,270,0,0,0
25,4,325,13,1755,483.723476,577.386999,15,20,20,270
25,3,320,14,1760,447.019923,538.153767,35,15,270,0
25,2,285,15,1795,454.239601,549.006962,270,15,0,0
25,4,325,13,1755,472.975622,566.884923,15,15,270,25
26,2,290,14,1770,442.730584,555.577469,20,270,0,0
26,3,320,13,1740,426.401787,546.094799,15,35,270,0
26,2,285,14,1775,454.881133,550.518084,270,15,0,0
26,3,300,13,1760,442.917768,552.464438,15,15,270,0
26,4,325,12,1735,453.516176,565.002561,15,25,15,270
26,1,270,15,1790,420.298867,524.384952,270,0,0,0
26,1,270,15,1790,453.500869,551.397681,270,0,0,0
27,3,330,13,1775,427.162354,552.858234,25,35,270,0
27,2,285,14,1820,457.425140,546.870017,270,15,0,0
27,1,270,15,1835,447.423390,543.678832,270,0,0,0
27,2,295,14,1810,449.091924,559.736085,25,270,0,0
27,1,270,15,1835,435.357525,548.797274,270,0,0,0
27,3,330,13,1775,438.958962,558.716535,25,270,35,0
27,4,325,12,1780,490.898815,580.702806,270,15,20,20
28,2,285,12,1730,439.303410,539.789319,270,15,0,0
28,3,315,11,1700,464.538704,554.661822,270,20,25,0
28,2,285,12,1730,425.583557,544.111013,15,270,0,0
28,4,320,10,1695,485.710124,568.016338,270,20,15,15
28,1,270,13,1745,447.734560,540.137554,270,0,0,0
28,1,270,13,1745,449.078065,550.088024,270,0,0,0
28,1,270,13,1745,440.228791,539.978146,270,0,0,0
29,2,305,12,1735,442.372397,529.676699,35,270,0,0
29,3,300,11,1740,463.857536,557.406712,270,15,15,0
29,2,290,12,1750,436.318295,548.823905,20,270,0,0
29,4,335,10,1705,496.966124,577.417469,270,25,20,20
29,1,270,13,1770,458.674709,549.794674,270,0,0,0
29,1,270,13,1770,457.372024,546.733213,270,0,0,0
29,1,270,13,1770,452.119635,532.787395,270,0,0,0
30,2,285,16,1845,433.271292,537.138534,15,270,0,0
30,2,290,16,1840,465.008075,554.812050,270,20,0,0
30,1,270,17,1860,458.653728,549.752855,270,0,0,0
30,3,330,15,1800,472.775797,567.946338,25,270,35,0
30,3,300,15,1830,459.058346,554.751945,270,15,15,0
30,4,335,14,1795,484.903855,579.514766,270,25,25,15
30,3,320,15,1810,453.719295,540.961241,35,270,15,0
31,1,270,17,1880,441.790292,532.982039,270,0,0,0
31,2,305,16,1845,474.921244,538.901591,35,270,0,0
31,2,285,16,1865,468.841852,547.538185,270,15,0,0
31,3,320,15,1830,463.025234,539.190030,35,15,270,0
31,3,315,15,1835,469.329001,563.201928,270,20,25,0
31,4,330,14,1820,492.784997,567.912722,270,25,20,15
31,3,325,15,1825,500.356274,578.199029,270,35,20,0
32,3,330,16,1815,472.858572,555.613399,35,25,270,0
32,4,330,15,1815,478.496498,582.222343,25,20,270,15
32,2,285,17,1860,430.912018,552.155709,15,270,0,0
32,2,295,17,1850,440.707297,551.840067,25,270,0,0
32,2,290,17,1855,474.831952,572.183752,270,20,0,0
32,2,290,17,1855,469.907428,568.704653,270,20,0,0
32,4,325,15,1820,471.112299,578.393698,15,25,270,15
33,2,295,15,1840,460.863088,572.331286,270,25,0,0
33,2,285,15,1850,438.311266,548.749757,15,270,0,0
33,3,330,14,1805,475.989251,573.257614,25,270,35,0
33,3,310,14,1825,452.163832,566.674018,15,25,270,0
33,2,295,15,1840,450.909672,565.790582,25,270,0,0
33,2,290,15,1845,455.477736,557.714533,270,20,0,0
33,3,330,14,1805,462.307965,571.204901,25,270,35,0
34,2,295,14,1820,467.767048,562.434435,270,25,0,0
34,1,270,15,1845,466.900072,540.084982,270,0,0,0
34,4,335,12,1780,439.568629,556.980800,25,15,270,25
34,2,305,14,1810,477.232488,570.615864,270,35,0,0
34,1,270,15,1845,446.715531,538.285041,270,0,0,0
34,2,290,14,1825,472.203432,566.950417,270,20,0,0
34,4,350,12,1765,487.778633,564.669895,35,270,25,20
35,3,330,14,1765,452.785101,538.206649,35,25,270,0
35,2,285,15,1810,446.534548,540.884781,15,270,0,0
35,1,270,16,1825,459.894006,554.474401,270,0,0,0
35,3,320,14,1775,444.704208,545.143319,25,25,270,0
35,4,315,13,1780,463.660860,569.972849,15,15,270,15
35,3,305,14,1790,450.904595,553.090739,15,20,270,0
35,1,270,16,1825,447.247088,535.092806,270,0,0,0
36,3,325,13,1775,435.686389,548.568869,20,35,270,0
36,2,285,14,1815,467.641497,545.886660,270,15,0,0
36,4,320,12,1780,430.434035,547.517800,15,15,20,270
36,1,270,15,1830,466.769739,545.792651,270,0,0,0
36,1,270,15,1830,457.638446,547.729612,270,0,0,0
36,1,270,15,1830,435.759822,527.214837,270,0,0,0
36,4,360,12,1740,504.811864,576.974177,270,35,35,20
37,3,310,18,1895,479.371836,582.190299,270,15,25,0
37,2,285,19,1920,432.025490,547.746015,15,270,0,0
37,3,310,18,1895,466.448145,581.418752,20,270,20,0
37,4,360,17,1845,443.522807,579.198837,20,35,270,35
37,2,295,19,1910,468.302193,587.198043,270,25,0,0
37,4,345,17,1860,501.498004,588.163519,270,25,25,25
37,3,300,18,1905,459.967059,570.537329,15,270,15,0
38,3,310,19,1860,478.088231,578.049946,20,20,270,0
38,1,270,21,1900,468.795494,565.505457,270,0,0,0
38,4,335,18,1835,476.950150,562.248969,35,15,270,15
38,2,285,20,1885,481.100188,572.865105,270,15,0,0
38,4,325,18,1845,481.567233,589.584303,15,15,270,25
38,4,325,18,1845,483.529882,580.533814,20,15,270,20
38,4,320,18,1850,470.722681,584.731579,15,20,270,15
39,2,290,15,1835,462.594211,570.326042,20,270,0,0
39,3,320,14,1805,483.413594,577.009964,270,35,15,0
39,2,305,15,1820,468.756452,564.481473,270,35,0,0
39,1,270,16,1855,453.144813,562.082291,270,0,0,0
39,3,320,14,1805,486.701248,575.889921,270,15,35,0
39,2,290,15,1835,464.007751,571.041751,20,270,0,0
39,4,330,13,1795,474.997240,571.368837,20,15,25,270
40,2,305,16,1855,470.556388,538.621879,35,270,0,0
40,3,320,15,1840,464.925466,543.184852,35,15,270,0
40,4,335,14,1825,423.679432,540.820288,15,35,270,15
40,1,270,17,1890,462.840122,543.319630,270,0,0,0
40,3,305,15,1855,460.821635,551.219630,270,15,20,0
40,1,270,17,1890,445.753205,539.623689,270,0,0,0
40,4,355,14,1805,492.295623,561.589360,35,270,15,35
41,3,310,16,1860,457.354670,555.584908,15,270,25,0
41,3,310,16,1860,483.267549,571.063494,270,15,25,0
41,1,270,18,1900,454.301000,551.774240,270,0,0,0
41,1,270,18,1900,450.161011,549.989486,270,0,0,0
41,3,310,16,1860,429.806927,552.335882,25,15,270,0
41,4,355,15,1815,483.890232,562.840247,35,270,15,35
41,4,345,15,1825,493.136457,585.268545,270,25,35,15
42,4,345,15,1790,481.384891,562.139559,15,35,25,270
42,1,270,18,1865,457.437893,556.220293,270,0,0,0
42,4,335,15,1800,496.316603,588.363123,270,15,35,15
42,3,300,16,1835,483.279079,572.153020,270,15,15,0
42,2,295,17,1840,434.498028,543.220949,25,270,0,0
42,1,270,18,1865,433.777449,542.757082,270,0,0,0
42,4,320,15,1815,476.449255,565.407443,15,20,270,15
43,2,305,20,1950,487.644430,591.711569,270,35,0,0
43,2,290,20,1965,491.038715,582.197666,270,20,0,0
43,3,310,19,1945,477.635584,582.996416,20,270,20,0
43,4,325,18,1930,508.216110,600.184798,270,20,20,15
43,4,355,18,1900,503.980726,578.224039,35,15,270,35
43,3,315,19,1940,468.521416,585.502911,20,25,270,0
43,4,355,18,1900,489.726347,604.599714,25,25,270,35
44,2,295,10,1710,452.285643,546.825480,270,25,0,0
44,2,305,10,1700,455.477077,527.553582,35,270,0,0
44,2,285,10,1720,434.411759,536.382365,15,270,0,0
44,1,270,11,1735,438.498237,528.324723,270,0,0,0
44,3,310,9,1695,453.382095,549.367332,25,15,270,0
44,1,270,11,1735,425.290018,530.604387,270,0,0,0
44,1,270,11,1735,443.848920,540.026116,270,0,0,0
45,3,320,17,1870,475.478782,556.656694,35,270,15,0
45,1,270,19,1920,456.161621,549.478411,270,0,0,0
45,1,270,19,1920,463.571793,557.037568,270,0,0,0
45,4,320,16,1870,468.174618,560.449005,15,15,20,270
45,3,320,17,1870,474.283936,570.184994,270,15,35,0
45,4,335,16,1855,493.779131,584.103870,270,15,35,15
45,4,355,16,1835,488.790079,557.379937,35,25,25,270
46,1,270,11,1715,456.100936,550.879740,270,0,0,0
46,2,285,10,1700,433.101982,534.989620,15,270,0,0
46,2,305,10,1680,454.374261,546.327972,270,35,0,0
46,2,285,10,1700,445.157795,541.632080,15,270,0,0
46,1,270,11,1715,431.575769,530.766249,270,0,0,0
46,1,270,11,1715,448.945793,536.627841,270,0,0,0
46,3,300,9,1685,437.056394,534.650874,270,15,15,0
47,3,330,13,1740,418.307660,545.239782,25,35,270,0
47,1,270,15,1800,444.180979,543.211221,270,0,0,0
47,3,300,13,1770,441.076814,554.127502,15,270,15,0
47,3,300,13,1770,438.643481,542.661571,15,15,270,0
47,1,270,15,1800,428.909570,537.060952,270,0,0,0
47,4,330,12,1740,483.545842,570.539212,270,20,15,25
47,1,270,15,1800,449.392762,541.297435,270,0,0,0
48,2,285,11,1735,418.894761,530.762601,15,270,0,0
48,2,295,11,1725,451.423457,540.215707,270,25,0,0
48,2,305,11,1715,465.954812,564.228988,270,35,0,0
48,1,270,12,1750,431.180884,526.662659,270,0,0,0
48,1,270,12,1750,456.191524,537.197185,270,0,0,0
48,1,270,12,1750,444.545236,530.140615,270,0,0,0
48,4,325,9,1695,467.710437,549.840379,270,25,15,15
49,2,285,16,1875,451.620244,575.609231,15,270,0,0
49,3,325,15,1835,506.205145,596.037054,270,20,35,0
49,2,295,16,1865,471.277534,568.065882,270,25,0,0
49,4,335,14,1825,498.050904,596.854472,20,20,25,270
49,3,325,15,1835,482.040112,581.075167,270,35,20,0
49,3,325,15,1835,482.871090,550.666714,35,20,270,0
49,1,270,17,1890,450.229804,551.185584,270,0,0,0
50,3,320,14,1790,475.081856,536.273479,35,270,15,0
50,2,285,15,1825,465.706562,543.732571,270,15,0,0
50,2,290,15,1820,478.425972,561.487437,270,20,0,0
50,1,270,16,1840,436.923293,538.101459,270,0,0,0
50,4,340,13,1770,452.884036,530.991698,15,35,20,270
50,4,335,13,1775,481.892290,546.103311,15,35,15,270
50,1,270,16,1840,468.398268,553.967286,270,0,0,0
51,2,285,12,1800,430.777312,534.064412,270,15,0,0
51,2,305,12,1780,478.219553,565.784502,270,35,0,0
51,2,295,12,1790,442.066884,551.160622,25,270,0,0
51,2,305,12,1780,452.176261,550.695515,270,35,0,0
51,1,270,13,1815,438.713493,532.051421,270,0,0,0
51,2,285,12,1800,468.281077,557.809448,270,15,0,0
51,3,340,11,1745,496.129364,584.670639,270,35,35,0
52,2,295,15,1820,459.424999,548.144436,270,25,0,0
52,3,310,14,1805,485.977414,577.792621,270,20,20,0
52,2,295,15,1820,456.745616,560.169936,25,270,0,0
52,4,355,13,1760,501.384691,645.305443,15,35,35,270
52,2,285,15,1830,439.535720,543.389964,15,270,0,0
52,1,270,16,1845,430.048591,551.323009,270,0,0,0
52,3,305,14,1810,468.833520,571.872449,20,270,15,0
53,4,350,17,1840,495.528761,576.465273,270,35,25,20
53,1,270,20,1920,448.742397,539.345098,270,0,0,0
53,3,330,18,1860,429.401636,530.919028,25,35,270,0
53,3,310,18,1880,446.953411,537.338281,15,25,270,0
53,3,300,18,1890,455.730304,554.537653,15,15,270,0
53,3,300,18,1890,439.363407,536.285592,15,15,270,0
53,4,330,17,1860,492.738706,572.553778,20,20,270,20
54,2,305,13,1775,472.432034,563.082957,270,35,0,0
54,2,285,13,1795,449.512508,538.978529,270,15,0,0
54,2,285,13,1795,450.696484,553.869105,270,15,0,0
54,4,345,11,1735,478.101975,575.057316,25,270,15,35
54,2,305,13,1775,470.189203,555.226398,270,35,0,0
54,2,285,13,1795,437.103006,547.441173,15,270,0,0
54,1,270,14,1810,422.087139,528.058338,270,0,0,0
55,3,330,12,1735,480.979631,580.635047,270,35,25,0
55,4,320,11,1745,462.793517,571.319103,15,20,15,270
55,1,270,14,1795,442.232604,544.447923,270,0,0,0
55,1,270,14,1795,445.636060,560.378218,270,0,0,0
55,2,295,13,1770,475.458828,557.704735,270,25,0,0
55,2,290,13,1775,451.630665,556.950283,20,270,0,0
55,2,290,13,1775,474.118501,566.556287,270,20,0,0
56,2,305,15,1800,481.462925,571.285295,270,35,0,0
56,1,270,16,1835,451.510348,546.779013,270,0,0,0
56,4,335,13,1770,465.565847,568.315983,270,15,15,35
56,3,300,14,1805,489.553705,574.523878,270,15,15,0
56,1,270,16,1835,429.470941,543.797445,270,0,0,0
56,4,330,13,1775,475.686448,571.574139,25,15,270,20
56,2,295,15,1810,466.798391,554.277730,270,25,0,0
57,1,270,11,1735,442.931803,535.762930,270,0,0,0
57,2,290,10,1715,442.343986,534.795809,20,270,0,0
57,2,290,10,1715,440.317922,550.661897,20,270,0,0
57,1,270,11,1735,435.590183,534.213281,270,0,0,0
57,1,270,11,1735,440.339743,537.532329,270,0,0,0
57,4,345,8,1660,433.549652,550.262404,15,35,270,25
57,1,270,11,1735,440.041243,531.489420,270,0,0,0
58,2,305,10,1690,462.635118,553.841019,270,35,0,0
58,2,295,10,1700,436.546185,533.772182,25,270,0,0
58,4,315,8,1680,456.631988,549.311090,15,270,15,15
58,1,270,11,1725,431.427726,536.975432,270,0,0,0
58,1,270,11,1725,414.193952,517.954159,270,0,0,0
58,1,270,11,1725,443.671725,533.475280,270,0,0,0
58,1,270,11,1725,448.840330,538.763619,270,0,0,0
59,2,285,14,1825,467.250386,552.248836,270,15,0,0
59,3,330,13,1780,502.492528,583.515763,270,25,35,0
59,3,310,13,1800,469.739162,565.289974,20,270,20,0
59,2,290,14,1820,448.256623,551.089287,270,20,0,0
59,2,295,14,1815,465.374218,564.392519,270,25,0,0
59,1,270,15,1840,463.318789,557.889438,270,0,0,0
59,3,330,13,1780,456.708838,576.553154,25,270,35,0
60,2,285,18,1855,448.180716,562.928844,15,270,0,0
60,2,285,18,1855,449.225228,557.758951,270,15,0,0
60,4,320,16,1820,467.514507,582.544637,20,270,15,15
60,1,270,19,1870,454.788268,552.327060,270,0,0,0
60,4,325,16,1815,478.443044,588.692951,15,20,270,20
60,4,315,16,1825,471.699809,583.330727,15,270,15,15
60,3,340,17,1800,498.577888,585.547090,270,35,35,0
61,4,330,20,1925,484.658636,590.534281,20,25,15,270
61,2,285,22,1970,485.669240,588.533020,270,15,0,0
61,4,325,20,1930,477.629633,580.346489,15,270,15,25
61,3,310,21,1945,485.188804,570.010567,270,25,15,0
61,3,320,21,1935,467.252527,573.145604,270,25,25,0
61,4,335,20,1920,479.937273,602.738118,15,270,35,15
61,4,350,20,1905,507.711015,611.315942,270,25,35,20
62,2,305,13,1745,477.012998,550.553298,35,270,0,0
62,3,305,12,1745,465.292970,569.897723,15,20,270,0
62,4,320,11,1730,483.387486,568.936610,270,15,15,20
62,1,270,14,1780,444.696101,538.952232,270,0,0,0
62,1,270,14,1780,440.594705,530.771637,270,0,0,0
62,2,290,13,1760,482.454519,574.009967,270,20,0,0
62,2,290,13,1760,451.166807,559.225154,20,270,0,0
63,3,340,13,1775,470.257695,641.461945,35,35,270,0
63,2,290,14,1825,460.423346,566.985940,20,270,0,0
63,2,285,14,1830,445.482233,551.125526,15,270,0,0
63,1,270,15,1845,447.246765,555.756927,270,0,0,0
63,1,270,15,1845,438.953648,547.210788,270,0,0,0
63,4,350,12,1765,501.959313,597.902989,270,20,35,25
63,3,310,13,1805,422.621018,544.447875,25,15,270,0
64,2,285,16,1805,468.776953,566.620660,270,15,0,0
64,2,295,16,1795,459.165487,562.899208,270,25,0,0
64,2,285,16,1805,455.608010,555.734921,270,15,0,0
64,1,270,17,1820,451.564369,548.930860,270,0,0,0
64,3,310,15,1780,433.972642,552.978325,25,270,15,0
64,4,320,14,1770,460.829998,569.293594,20,15,270,15
64,4,325,14,1765,458.147225,568.633580,15,270,25,15
65,3,310,16,1840,482.679775,585.129738,270,25,15,0
65,3,320,16,1830,486.682497,575.659537,270,35,15,0
65,2,285,17,1865,473.740889,564.640522,270,15,0,0
65,3,320,16,1830,489.709011,585.340047,270,25,25,0
65,3,300,16,1850,471.841592,578.532648,270,15,15,0
65,1,270,18,1880,428.236586,536.877274,270,0,0,0
65,4,345,15,1805,483.545405,582.908583,20,270,20,35
66,2,305,12,1720,469.703624,561.888719,270,35,0,0
66,2,285,12,1740,463.121928,536.332012,270,15,0,0
66,1,270,13,1755,429.052914,533.706689,270,0,0,0
66,1,270,13,1755,451.069819,537.070728,270,0,0,0
66,3,305,11,1720,468.167406,560.143566,270,20,15,0
66,4,320,10,1705,494.973924,577.151895,270,20,15,15
66,1,270,13,1755,414.310099,522.931171,270,0,0,0
67,4,330,11,1730,445.318859,551.021743,15,20,25,270
67,1,270,14,1790,457.234985,545.332575,270,0,0,0
67,1,270,14,1790,454.632791,541.328120,270,0,0,0
67,1,270,14,1790,447.356198,550.132656,270,0,0,0
67,1,270,14,1790,453.025653,540.498757,270,0,0,0
67,3,305,12,1755,483.966948,567.819119,270,20,15,0
67,4,345,11,1715,471.230391,548.244238,35,25,15,270
68,2,285,8,1655,429.628798,534.817386,270,15,0,0
68,1,270,9,1670,430.528867,516.693806,270,0,0,0
68,1,270,9,1670,437.058513,527.157903,270,0,0,0
68,3,305,7,1635,471.041369,548.186922,270,20,15,0
68,1,270,9,1670,437.115494,530.794620,270,0,0,0
68,1,270,9,1670,449.468774,530.627990,270,0,0,0
68,1,270,9,1670,433.916212,526.746965,270,0,0,0
69,3,320,13,1780,421.459399,542.714501,15,35,270,0
69,2,285,14,1815,459.877319,551.748729,270,15,0,0
69,2,285,14,1815,445.099989,554.629350,15,270,0,0
