node;vertices
node1;v1,v2,v3,v5,v18,v11,v4,v6,v38,v13,v39,
node2;v7,v9,v8,v10,v16,v12,v37,
node3;v14,v15,v31,v24,v17,v19,v25,v32,
node4;v20,v22,v21,v23,v29,v26,
node5;v27,v28,v30,
node6;v33,v35,v34,v36,
node8;v0,v40,
