node;vertices
node1;v1,v6,v8,v12,v2,v3,v5,v7,v13,v14,v16,v9,v4,v10,v20,v15,v11,
node2;v17,v19,v23,v28,v30,v39,v18,v24,v25,v27,v29,v21,v31,v26,v32,v22,v33,
node3;v34,v41,v35,v36,v38,v40,v42,v37,v43,v44,
node8;v0,v45,
