node;vertices
node1;v1,v46,v2,v42,v44,v47,v11,v6,v43
node2;v7,v33,v48,v3,v5,v8,v16,v18,v29,v34,v49,v4
node3;v9,v40,v10,v41,v12,v24,v17,v19,v25,v50,v13
node4;v14,v15,v31,v37,v30,v32,v38,v51,v26,v39,v52
node5;v20,v35,v21,v36
node6;v22,v23
node7;v27,v28,v45
node8;v0,v53
