node;vertices
node1;v1,v27,v35,v14,v34,v15,v16
node2;v3,v5,v29,v12,v30,v32
node3;v9,v33,v18,v36,v31
node4;v11,v13,v37,v10,v28,v23,v24
node5;v17,v4,v22,v7,v39,v40
node6;v19,v21,v6,v26,v38
node7;v25,v2,v20,v8
node8;v0,v41
