node;vertices
node1;v1,v3,v5,v9,v17,v6,v12,v14,
node2;v11,v13,v19,v21,v2,v4,v10,
node3;v18,v20,v22,v23,v24,
node4;v7,v15,v8,v16,
node8;v0,v25,
