node;vertices
node1;v1,v7,v9,v14,v20,v22,v2,v15
node2;v27,v33,v35,v3,v5,v8,v10,v21
node3;v16,v18,v23,v28,v29,v31,v34
node4;v36,v11,v4,v6,v25,v38,v26,v39
node5;v12,v24,v17,v19,v37,v30
node6;v32,v13
node8;v0,v40
