node;vertices
node1;v1,v2,v3,v5,v16,v11,v4,v6,
node2;v7,v9,v8,v12,v24,v13,
node3;v14,v15,v18,v17,
node4;v20,v22,v21,v25,v26,
node5;v10,
node6;v23,
node7;v19,
node8;v0,v27,
