node;vertices
node1;v1,v2,v3,v5,v16,v11,v4,v6,v38,v39,
node2;v7,v9,v8,v12,v24,v13,
node3;v14,v15,v18,v31,v17,
node4;v20,v22,v21,v23,v29,v25,v37,v30,v26,
node5;v27,v28,v19,v32,
node6;v33,v35,v34,v36,
node7;v10,
node8;v0,v40,
