node;vertices
node1;v1,v7,v9,v14,v20,v22,v2,v3,v5,v8,v10,v15
node2;v16,v18,v21,v23,v12,v24,v17,v19,v25,v13,v26
node3;v11,v4,v6
node8;v0,v27
