node;vertices
node1;v1,v7,v9,v14,v2,v3,v8,v12,v24
node2;v20,v22,v27,v33,v35,v5,v23,v29,v31,v6,v25,v37,v38
node3;v10,v15,v16,v18,v21
node4;v28,v34,v36,v11,v4
node5;v17,v19,v30,v32
node6;v13,v26,v39
node8;v0,v40
