node;vertices
node1;v1,v3,v5,v9,v11,v13,v17,v19,v2,v4,v6,v10,v12,v14,v18,v20,v7,v15,v8,v16
node2;v21,v25,v27,v29,v22,v26,v28,v30,v23,v31,v24,v32
node8;v0,v33
